

================================================================================
=== START AI RESPONSE LOG | File: POJK 1 Tahun 2024 Kualitas Aset Bank Perekonomian Rakyat.md | Time: 2026-06-24 00:19:54 ===
================================================================================
--- METADATA EXTRACTION RESULT ---
Peraturan Otoritas Jasa Keuangan Nomor 1 Tahun 2024 tentang Kualitas Aset Bank Perekonomian Rakyat|POJK|11 Januari 2024
----------------------------------

--- CYCLE 1 OUTPUT ---
Ketentuan|1|Pasal 1|Dalam Peraturan Otoritas Jasa Keuangan ini, yang dimaksud dengan:|Cukup jelas.|1|1|Bank Perekonomian Rakyat yang selanjutnya disingkat BPR adalah jenis bank konvensional yang dalam kegiatannya tidak memberikan jasa dalam lalu lintas giral secara langsung.
Sanksi|18|Pasal 18|(1) BPR yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3 ayat (1), ayat (3), Pasal 4 ayat (1), ayat (2), Pasal 5 ayat (1), ayat (3), ayat (5), Pasal 6 ayat (2), ayat (3), dan/atau Pasal 12, dikenai sanksi administratif berupa teguran tertulis. (2) Dalam hal BPR telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3 ayat (1), ayat (3), Pasal 4 ayat (1), ayat (2), Pasal 5 ayat (1), ayat (3), ayat (5), Pasal 6 ayat (2), ayat (3), dan/atau Pasal 12, BPR dikenai sanksi administratif berupa: (3) Dalam hal BPR telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan/atau ayat (2) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3 ayat (1), ayat (3), Pasal 4 ayat (1), ayat (2), Pasal 5 ayat (1), ayat (3), ayat (5), Pasal 6 ayat (2), ayat (3), dan/atau Pasal 12, pihak utama BPR dapat dikenai sanksi administratif berupa larangan sebagai pihak utama sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan.|Cukup jelas.|3|b|b. penghentian sementara sebagian kegiatan usaha.
Sanksi|18|Pasal 18|(1) BPR yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3 ayat (1), ayat (3), Pasal 4 ayat (1), ayat (2), Pasal 5 ayat (1), ayat (3), ayat (5), Pasal 6 ayat (2), ayat (3), dan/atau Pasal 12, dikenai sanksi administratif berupa teguran tertulis. (2) Dalam hal BPR telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3 ayat (1), ayat (3), Pasal 4 ayat (1), ayat (2), Pasal 5 ayat (1), ayat (3), ayat (5), Pasal 6 ayat (2), ayat (3), dan/atau Pasal 12, BPR dikenai sanksi administratif berupa: (3) Dalam hal BPR telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan/atau ayat (2) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3 ayat (1), ayat (3), Pasal 4 ayat (1), ayat (2), Pasal 5 ayat (1), ayat (3), ayat (5), Pasal 6 ayat (2), ayat (3), dan/atau Pasal 12, pihak utama BPR dapat dikenai sanksi administratif berupa larangan sebagai pihak utama sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan.|Cukup jelas.|4|3|(3) Dalam hal BPR telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan/atau ayat (2) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 2, Pasal 3 ayat (1), ayat (3), Pasal 4 ayat (1), ayat (2), Pasal 5 ayat (1), ayat (3), ayat (5), Pasal 6 ayat (2), ayat (3), dan/atau Pasal 12, pihak utama BPR dapat dikenai sanksi administratif berupa larangan sebagai pihak utama sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan.
Bab III|19|Pasal 19|(1) BPR wajib menghitung PPKA berupa PPKA umum dan PPKA khusus untuk masing-masing Aset Produktif. (2) PPKA umum sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit 0,5% (nol koma lima persen) dari Aset Produktif yang memiliki kualitas lancar. (3) PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit: (4) Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:|Cukup jelas.|1|1|(1) BPR wajib menghitung PPKA berupa PPKA umum dan PPKA khusus untuk masing-masing Aset Produktif.
Bab III|19|Pasal 19|(1) BPR wajib menghitung PPKA berupa PPKA umum dan PPKA khusus untuk masing-masing Aset Produktif. (2) PPKA umum sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit 0,5% (nol koma lima persen) dari Aset Produktif yang memiliki kualitas lancar. (3) PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit: (4) Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:|Cukup jelas.|2|2|(2) PPKA umum sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit 0,5% (nol koma lima persen) dari Aset Produktif yang memiliki kualitas lancar.
Bab III|19|Pasal 19|(1) BPR wajib menghitung PPKA berupa PPKA umum dan PPKA khusus untuk masing-masing Aset Produktif. (2) PPKA umum sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit 0,5% (nol koma lima persen) dari Aset Produktif yang memiliki kualitas lancar. (3) PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit: (4) Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:|Cukup jelas.|3|3|(3) PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit:
Bab III|19|Pasal 19|(1) BPR wajib menghitung PPKA berupa PPKA umum dan PPKA khusus untuk masing-masing Aset Produktif. (2) PPKA umum sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit 0,5% (nol koma lima persen) dari Aset Produktif yang memiliki kualitas lancar. (3) PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit: (4) Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:|Cukup jelas.|3|a|a. 3% (tiga persen) dari Aset Produktif dengan kualitas dalam perhatian khusus setelah dikurangi dengan nilai agunan;
Bab III|19|Pasal 19|(1) BPR wajib menghitung PPKA berupa PPKA umum dan PPKA khusus untuk masing-masing Aset Produktif. (2) PPKA umum sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit 0,5% (nol koma lima persen) dari Aset Produktif yang memiliki kualitas lancar. (3) PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit: (4) Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:|Cukup jelas.|4|b|b. 10% (sepuluh persen) dari Aset Produktif dengan kualitas kurang lancar setelah dikurangi dengan nilai agunan;
Bab III|19|Pasal 19|(1) BPR wajib menghitung PPKA berupa PPKA umum dan PPKA khusus untuk masing-masing Aset Produktif. (2) PPKA umum sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit 0,5% (nol koma lima persen) dari Aset Produktif yang memiliki kualitas lancar. (3) PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit: (4) Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:|Cukup jelas.|5|c|c. 50% (lima puluh persen) dari Aset Produktif dengan kualitas diragukan setelah dikurangi dengan nilai agunan; dan/atau
Bab III|19|Pasal 19|(1) BPR wajib menghitung PPKA berupa PPKA umum dan PPKA khusus untuk masing-masing Aset Produktif. (2) PPKA umum sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit 0,5% (nol koma lima persen) dari Aset Produktif yang memiliki kualitas lancar. (3) PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit: (4) Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:|Cukup jelas.|6|d|d. 100% (seratus persen) dari Aset Produktif dengan kualitas macet setelah dikurangi dengan nilai agunan.
Bab III|19|Pasal 19|(1) BPR wajib menghitung PPKA berupa PPKA umum dan PPKA khusus untuk masing-masing Aset Produktif. (2) PPKA umum sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit 0,5% (nol koma lima persen) dari Aset Produktif yang memiliki kualitas lancar. (3) PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit: (4) Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:|Cukup jelas.|7|4|(4) Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:
Bab III|19|Pasal 19|(1) BPR wajib menghitung PPKA berupa PPKA umum dan PPKA khusus untuk masing-masing Aset Produktif. (2) PPKA umum sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit 0,5% (nol koma lima persen) dari Aset Produktif yang memiliki kualitas lancar. (3) PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit: (4) Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:|Cukup jelas.|7|a|a. Surat Berharga yang diterbitkan oleh Bank Indonesia atau Pemerintah; dan
Bab III|19|Pasal 19|(1) BPR wajib menghitung PPKA berupa PPKA umum dan PPKA khusus untuk masing-masing Aset Produktif. (2) PPKA umum sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit 0,5% (nol koma lima persen) dari Aset Produktif yang memiliki kualitas lancar. (3) PPKA khusus sebagaimana dimaksud pada ayat (1) ditetapkan paling sedikit: (4) Perhitungan PPKA umum sebagaimana dimaksud pada ayat (2) dikecualikan untuk Aset Produktif dalam bentuk:|Cukup jelas.|8|b|b. bagian dari Aset Produktif yang dijamin dengan agunan tunai sebagaimana dimaksud dalam Pasal 17.
Bab III|20|Pasal 20|(1) Nilai agunan yang diperhitungkan sebagai pengurang dalam perhitungan PPKA khusus sebagaimana dimaksud dalam Pasal 19 ayat (3) ditetapkan paling tinggi: (2) Agunan selain sebagaimana dimaksud pada ayat (1) tidak diperhitungkan sebagai pengurang dalam pembentukan perhitungan PPKA. (3) Nilai agunan yang diperhitungkan sebagai pengurang dalam pembentukan perhitungan PPKA pada Kredit dengan kualitas macet untuk agunan sebagaimana dimaksud pada ayat (1) huruf b, huruf d, huruf e, dan huruf f: (4) Ketentuan sebagaimana dimaksud pada ayat (3) dapat dikecualikan dalam hal agunan memenuhi persyaratan yaitu: (5) Nilai agunan yang diperhitungkan sebagai pengurang dalam perhitungan PPKA pada Kredit dengan kualitas macet untuk agunan sebagaimana dimaksud pada ayat (1) huruf g: (6) Otoritas Jasa Keuangan dapat menetapkan jangka waktu yang berbeda dari jangka waktu sebagaimana dimaksud pada ayat (3) berdasarkan analisis atas kondisi ekonomi wilayah setempat dan sekitarnya.|Ayat (1) Huruf a Yang dimaksud dengan "nilai pasar" adalah jaminan uang yang diperkirakan dapat diperoleh dari transaksi jual beli atau hasil penukaran suatu aset pada tanggal penilaian setelah dikurangi biaya transaksi. Nilai pasar emas perhiasan mengacu pada harga yang berlaku umum di pasar emas setempat. Penetapan nilai pasar emas perhiasan dapat dilakukan oleh intern BPR atau penilai independen misalnya toko emas atau lembaga gadai emas. Penilai intern BPR diperkenankan sepanjang pegawai BPR tersebut memiliki kemampuan dan pengalaman yang memadai dalam melakukan penilaian terhadap emas perhiasan. Huruf b Yang dimaksud dengan "tanah dan/atau bangunan yang memiliki sertifikat" adalah tanah dan/atau bangunan, dengan bukti kepemilikan hak atas tanah dan/atau bangunan berupa hak milik, hak guna usaha, hak guna bangunan, hak pakai, dan/atau sertifikat kepemilikan bangunan gedung satuan rumah susun. Termasuk dalam bangunan adalah rumah tapak, rumah susun, rumah toko, rumah kantor atau gedung kantor. Yang dapat dibebani fidusia antara lain rumah susun dengan bukti kepemilikan sertifikat kepemilikan bangunan gedung satuan rumah susun sesuai dengan ketentuan peraturan perundang-undangan. Huruf c Cukup jelas. Huruf d Termasuk dalam bangunan adalah rumah tapak, rumah susun, rumah toko, rumah kantor atau gedung kantor. Huruf e Yang dimaksud dengan "Surat Pemberitahuan Pajak Terutang atau surat keterangan Nilai Jual Objek Pajak terakhir" adalah Surat Pemberitahuan Pajak Terutang atau surat keterangan Nilai Jual Objek Pajak tahun terakhir yang tersedia. Yang dimaksud dengan "surat pengakuan tanah adat" antara lain surat girik, petok D, letter C, rincik, dan/atau ketitir. Huruf f Yang dimaksud dengan "tempat usaha" antara lain los, kios, dan/atau lapak. Huruf g Hipotek untuk kapal yang berbobot 20m3 ke atas sesuai dengan ketentuan peraturan perundang-undangan. Huruf h Cukup jelas. Huruf i Yang dimaksud dengan "Kredit yang dijamin" antara lain Kredit yang dijamin dengan asuransi pemutusan hubungan kerja atas Kredit kepada pegawai sesuai dengan perjanjian yang telah disepakati. Huruf j Cukup jelas. Huruf k Yang dimaksud dengan "penilai independen" adalah penilai yang: a. tidak merupakan pihak terkait dengan BPR; b. tidak merupakan kelompok peminjam dengan Debitur BPR; c. memenuhi persyaratan sesuai ketentuan yang ditetapkan oleh instansi yang berwenang. Ayat (2) Cukup jelas. Ayat (3) Contoh: Pada tanggal 20 September 2023 BPR Y memberikan fasilitas Kredit kepada Debitur X dengan agunan berupa tanah yang dibebani dengan hak tanggungan sebesar Rp375.000.000,00 (tiga ratus tujuh puluh lima juta rupiah). Agunan yang dapat diperhitungkan sebagai faktor pengurang PPKA khusus adalah sebesar 80% (delapan puluh persen) dari nilai agunan yaitu sebesar Rp300.000.000,00 (tiga ratus juta rupiah). Pada tanggal 20 September 2025 fasilitas Kredit tersebut ditetapkan macet oleh BPR Y. Apabila setelah 2 (dua) tahun yaitu setelah tanggal 19 September 2027 Kredit macet Debitur X tersebut belum terselesaikan atau belum ada penyelesaian baik dalam bentuk Restrukturisasi Kredit maupun pengambilalihan agunan, nilai agunan yang digunakan sebagai faktor pengurang PPKA khusus adalah sebesar 50% (lima puluh persen) dari Rp300.000.000,00 (tiga ratus juta rupiah) yaitu sebesar Rp150.000.000,00 (seratus lima puluh juta rupiah). Apabila setelah 4 (empat) tahun yaitu setelah tanggal 19 September 2029 Kredit macet Debitur X di atas masih belum terselesaikan atau belum ada penyelesaian baik dalam bentuk Restrukturisasi Kredit maupun pengambilalihan agunan, nilai agunan tidak dapat diperhitungkan sebagai faktor pengurang dalam pembentukan PPKA. Ayat (4) Kewajiban debitur kepada BPR memperhitungkan sisa saldo pokok, bunga, dan biaya lain yang berkaitan dengan penyelesaian kredit sesuai perjanjian kredit termasuk biaya yang diperlukan untuk melakukan eksekusi agunan. Ayat (5) Contoh: Pada tanggal 20 September 2023 BPR Y memberikan fasilitas Kredit kepada Debitur X dengan agunan berupa kendaraan bermotor yang dibebani dengan fidusia sebesar Rp100.000.000,00 (seratus juta rupiah). Agunan yang dapat diperhitungkan sebagai faktor pengurang PPKA khusus adalah sebesar 50% (lima puluh persen) dari nilai agunan yaitu sebesar Rp50.000.000,00 (lima puluh juta rupiah). Pada tanggal 20 September 2025 fasilitas Kredit tersebut ditetapkan macet oleh BPR Y. Apabila setelah 1 (satu) tahun yaitu setelah tanggal 19 September 2026 Kredit macet Debitur X tersebut belum terselesaikan atau belum ada penyelesaian baik dalam bentuk Restrukturisasi Kredit maupun pengambilalihan agunan, nilai agunan yang digunakan sebagai faktor pengurang PPKA khusus adalah sebesar 50% (lima puluh persen) dari Rp50.000.000,00 (lima puluh juta rupiah) yaitu sebesar Rp25.000.000,00 (dua puluh lima juta rupiah). Apabila setelah 2 (dua) tahun yaitu setelah tanggal 19 September 2027 Kredit macet Debitur X belum terselesaikan atau belum ada penyelesaian baik dalam bentuk Restrukturisasi Kredit maupun pengambilalihan agunan, nilai agunan tidak dapat diperhitungkan sebagai faktor pengurang dalam pembentukan PPKA. Ayat (6) Analisis atas kondisi ekonomi wilayah setempat dan sekitarnya antara lain didasarkan pada: 1. pertumbuhan ekonomi; dan 2. pengamatan terhadap harga dan/atau tingkat penjualan: a. tanah; dan/atau b. bangunan, di wilayah tersebut.|1|1|(1) Nilai agunan yang diperhitungkan sebagai pengurang dalam perhitungan PPKA khusus sebagaimana dimaksud dalam Pasal 19 ayat (3) ditetapkan paling tinggi:
Bab III|20|Pasal 20|(1) Nilai agunan yang diperhitungkan sebagai pengurang dalam perhitungan PPKA khusus sebagaimana dimaksud dalam Pasal 19 ayat (3) ditetapkan paling tinggi: (2) Agunan selain sebagaimana dimaksud pada ayat (1) tidak diperhitungkan sebagai pengurang dalam pembentukan perhitungan PPKA. (3) Nilai agunan yang diperhitungkan sebagai pengurang dalam pembentukan perhitungan PPKA pada Kredit dengan kualitas macet untuk agunan sebagaimana dimaksud pada ayat (1) huruf b, huruf d, huruf e, dan huruf f: (4) Ketentuan sebagaimana dimaksud pada ayat (3) dapat dikecualikan dalam hal agunan memenuhi persyaratan yaitu: (5) Nilai agunan yang diperhitungkan sebagai pengurang dalam perhitungan PPKA pada Kredit dengan kualitas macet untuk agunan sebagaimana dimaksud pada ayat (1) huruf g: (6) Otoritas Jasa Keuangan dapat menetapkan jangka waktu yang berbeda dari jangka waktu sebagaimana dimaksud pada ayat (3) berdasarkan analisis atas kondisi ekonomi wilayah setempat dan sekitarnya.|Ayat (1) Huruf a Yang dimaksud dengan "nilai pasar" adalah jaminan uang yang diperkirakan dapat diperoleh dari transaksi jual beli atau hasil penukaran suatu aset pada tanggal penilaian setelah dikurangi biaya transaksi. Nilai pasar emas perhiasan mengacu pada harga yang berlaku umum di pasar emas setempat. Penetapan nilai pasar emas perhiasan dapat dilakukan oleh intern BPR atau penilai independen misalnya toko emas atau lembaga gadai emas. Penilai intern BPR diperkenankan sepanjang pegawai BPR tersebut memiliki kemampuan dan pengalaman yang memadai dalam melakukan penilaian terhadap emas perhiasan. Huruf b Yang dimaksud dengan "tanah dan/atau bangunan yang memiliki sertifikat" adalah tanah dan/atau bangunan, dengan bukti kepemilikan hak atas tanah dan/atau bangunan berupa hak milik, hak guna usaha, hak guna bangunan, hak pakai, dan/atau sertifikat kepemilikan bangunan gedung satuan rumah susun. Termasuk dalam bangunan adalah rumah tapak, rumah susun, rumah toko, rumah kantor atau gedung kantor. Yang dapat dibebani fidusia antara lain rumah susun dengan bukti kepemilikan sertifikat kepemilikan bangunan gedung satuan rumah susun sesuai dengan ketentuan peraturan perundang-undangan. Huruf c Cukup jelas. Huruf d Termasuk dalam bangunan adalah rumah tapak, rumah susun, rumah toko, rumah kantor atau gedung kantor. Huruf e Yang dimaksud dengan "Surat Pemberitahuan Pajak Terutang atau surat keterangan Nilai Jual Objek Pajak terakhir" adalah Surat Pemberitahuan Pajak Terutang atau surat keterangan Nilai Jual Objek Pajak tahun terakhir yang tersedia. Yang dimaksud dengan "surat pengakuan tanah adat" antara lain surat girik, petok D, letter C, rincik, dan/atau ketitir. Huruf f Yang dimaksud dengan "tempat usaha" antara lain los, kios, dan/atau lapak. Huruf g Hipotek untuk kapal yang berbobot 20m3 ke atas sesuai dengan ketentuan peraturan perundang-undangan. Huruf h Cukup jelas. Huruf i Yang dimaksud dengan "Kredit yang dijamin" antara lain Kredit yang dijamin dengan asuransi pemutusan hubungan kerja atas Kredit kepada pegawai sesuai dengan perjanjian yang telah disepakati. Huruf j Cukup jelas. Huruf k Yang dimaksud dengan "penilai independen" adalah penilai yang: a. tidak merupakan pihak terkait dengan BPR; b. tidak merupakan kelompok peminjam dengan Debitur BPR; c. memenuhi persyaratan sesuai ketentuan yang ditetapkan oleh instansi yang berwenang. Ayat (2) Cukup jelas. Ayat (3) Contoh: Pada tanggal 20 September 2023 BPR Y memberikan fasilitas Kredit kepada Debitur X dengan agunan berupa tanah yang dibebani dengan hak tanggungan sebesar Rp375.000.000,00 (tiga ratus tujuh puluh lima juta rupiah). Agunan yang dapat diperhitungkan sebagai faktor pengurang PPKA khusus adalah sebesar 80% (delapan puluh persen) dari nilai agunan yaitu sebesar Rp300.000.000,00 (tiga ratus juta rupiah). Pada tanggal 20 September 2025 fasilitas Kredit tersebut ditetapkan macet oleh BPR Y. Apabila setelah 2 (dua) tahun yaitu setelah tanggal 19 September 2027 Kredit macet Debitur X tersebut belum terselesaikan atau belum ada penyelesaian baik dalam bentuk Restrukturisasi Kredit maupun pengambilalihan agunan, nilai agunan yang digunakan sebagai faktor pengurang PPKA khusus adalah sebesar 50% (lima puluh persen) dari Rp300.000.000,00 (tiga ratus juta rupiah) yaitu sebesar Rp150.000.000,00 (seratus lima puluh juta rupiah). Apabila setelah 4 (empat) tahun yaitu setelah tanggal 19 September 2029 Kredit macet Debitur X di atas masih belum terselesaikan atau belum ada penyelesaian baik dalam bentuk Restrukturisasi Kredit maupun pengambilalihan agunan, nilai agunan tidak dapat diperhitungkan sebagai faktor pengurang dalam pembentukan PPKA. Ayat (4) Kewajiban debitur kepada BPR memperhitungkan sisa saldo pokok, bunga, dan biaya lain yang berkaitan dengan penyelesaian kredit sesuai perjanjian kredit termasuk biaya yang diperlukan untuk melakukan eksekusi agunan. Ayat (5) Contoh: Pada tanggal 20 September 2023 BPR Y memberikan fasilitas Kredit kepada Debitur X dengan agunan berupa kendaraan bermotor yang dibebani dengan fidusia sebesar Rp100.000.000,00 (seratus juta rupiah). Agunan yang dapat diperhitungkan sebagai faktor pengurang PPKA khusus adalah sebesar 50% (lima puluh persen) dari nilai agunan yaitu sebesar Rp50.000.000,00 (lima puluh juta rupiah). Pada tanggal 20 September 2025 fasilitas Kredit tersebut ditetapkan macet oleh BPR Y. Apabila setelah 1 (satu) tahun yaitu setelah tanggal 19 September 2026 Kredit macet Debitur X tersebut belum terselesaikan atau belum ada penyelesaian baik dalam bentuk Restrukturisasi Kredit maupun pengambilalihan agunan, nilai agunan yang digunakan sebagai faktor pengurang PPKA khusus adalah sebesar 50% (lima puluh persen) dari Rp50.000.000,00 (lima puluh juta rupiah) yaitu sebesar Rp25.000.000,00 (dua puluh lima juta rupiah). Apabila setelah 2 (dua) tahun yaitu setelah tanggal 19 September 2027 Kredit macet Debitur X belum terselesaikan atau belum ada penyelesaian baik dalam bentuk Restrukturisasi Kredit maupun pengambilalihan agunan, nilai agunan tidak dapat diperhitungkan sebagai faktor pengurang dalam pembentukan PPKA. Ayat (6) Analisis atas kondisi ekonomi wilayah setempat dan sekitarnya antara lain didasarkan pada: 1. pertumbuhan ekonomi; dan 2. pengamatan terhadap harga dan/atau tingkat penjualan: a. tanah; dan/atau b. bangunan, di wilayah tersebut.|1|a|a. 85% (delapan puluh lima persen) dari nilai pasar untuk agunan berupa emas perhiasan;
