Regulasi|Tipe|Tanggal|Status|Properti Regulasi|Bagian (Section)|Kode Item|Item Ref|Item|Item Description|Property|Kode Sub Item|Sub Item Ref|Sub Item
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|92|Pasal 35 ayat (3)|BPR atau BPR Syariah yang akan melakukan penawaran umum sebagaimana dimaksud pada ayat (1) harus memenuhi persyaratan:|Huruf a Pencantuman dalam rencana bisnis dilakukan sesuai dengan Peraturan OJK mengenai rencana bisnis BPR dan BPR Syariah. Huruf b Cukup jelas. Huruf c Penilaian tata kelola yang digunakan merupakan hasil penilaian OJK sesuai dengan Peraturan OJK mengenai penerapan tata kelola yang berlaku bagi BPR dan BPR Syariah berdasarkan penilaian tingkat kesehatan BPR atau BPR Syariah terakhir. Huruf d Penilaian profil risiko yang digunakan merupakan hasil penilaian OJK sesuai dengan Peraturan OJK mengenai penerapan manajemen risiko yang berlaku bagi BPR dan BPR Syariah berdasarkan penilaian tingkat kesehatan BPR atau BPR Syariah terakhir. Huruf e Penilaian tingkat kesehatan yang digunakan merupakan hasil penilaian OJK sesuai dengan Peraturan OJK mengenai penilaian tingkat kesehatan BPR dan BPR Syariah berdasarkan penilaian tingkat kesehatan BPR atau BPR Syariah terakhir.||3|c|penilaian tata kelola dengan predikat paling rendah peringkat 2 dalam 2 (dua) periode terakhir;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|92|Pasal 35 ayat (3)|BPR atau BPR Syariah yang akan melakukan penawaran umum sebagaimana dimaksud pada ayat (1) harus memenuhi persyaratan:|Huruf a Pencantuman dalam rencana bisnis dilakukan sesuai dengan Peraturan OJK mengenai rencana bisnis BPR dan BPR Syariah. Huruf b Cukup jelas. Huruf c Penilaian tata kelola yang digunakan merupakan hasil penilaian OJK sesuai dengan Peraturan OJK mengenai penerapan tata kelola yang berlaku bagi BPR dan BPR Syariah berdasarkan penilaian tingkat kesehatan BPR atau BPR Syariah terakhir. Huruf d Penilaian profil risiko yang digunakan merupakan hasil penilaian OJK sesuai dengan Peraturan OJK mengenai penerapan manajemen risiko yang berlaku bagi BPR dan BPR Syariah berdasarkan penilaian tingkat kesehatan BPR atau BPR Syariah terakhir. Huruf e Penilaian tingkat kesehatan yang digunakan merupakan hasil penilaian OJK sesuai dengan Peraturan OJK mengenai penilaian tingkat kesehatan BPR dan BPR Syariah berdasarkan penilaian tingkat kesehatan BPR atau BPR Syariah terakhir.||4|d|penilaian profil risiko paling rendah peringkat 2 dalam 2 (dua) periode terakhir; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|92|Pasal 35 ayat (3)|BPR atau BPR Syariah yang akan melakukan penawaran umum sebagaimana dimaksud pada ayat (1) harus memenuhi persyaratan:|Huruf a Pencantuman dalam rencana bisnis dilakukan sesuai dengan Peraturan OJK mengenai rencana bisnis BPR dan BPR Syariah. Huruf b Cukup jelas. Huruf c Penilaian tata kelola yang digunakan merupakan hasil penilaian OJK sesuai dengan Peraturan OJK mengenai penerapan tata kelola yang berlaku bagi BPR dan BPR Syariah berdasarkan penilaian tingkat kesehatan BPR atau BPR Syariah terakhir. Huruf d Penilaian profil risiko yang digunakan merupakan hasil penilaian OJK sesuai dengan Peraturan OJK mengenai penerapan manajemen risiko yang berlaku bagi BPR dan BPR Syariah berdasarkan penilaian tingkat kesehatan BPR atau BPR Syariah terakhir. Huruf e Penilaian tingkat kesehatan yang digunakan merupakan hasil penilaian OJK sesuai dengan Peraturan OJK mengenai penilaian tingkat kesehatan BPR dan BPR Syariah berdasarkan penilaian tingkat kesehatan BPR atau BPR Syariah terakhir.||5|e|tingkat kesehatan paling rendah peringkat komposit 2 dalam 2 (dua) periode terakhir.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|93|Pasal 35 ayat (4)|Bagi BPR atau BPR Syariah yang melakukan penawaran umum selain berlaku ketentuan peraturan perundang-undangan di bidang perbankan berlaku juga ketentuan peraturan perundang-undangan di bidang pasar modal.|Yang dimaksud dengan "ketentuan peraturan perundang-undangan di bidang pasar modal" antara lain: a. Undang-Undang mengenai pasar modal; dan b. peraturan perundang-undangan yang mengatur mengenai: 1. penyelenggaraan kegiatan bidang pasar modal; 2. pernyataan pendaftaran dalam rangka penawaran umum; 3. direksi dan dewan komisaris emiten atau perusahaan publik; 4. komite nominasi dan remunerasi emiten atau perusahaan publik; 5. sekretaris perusahaan emiten atau perusahaan publik; 6. laporan tahunan emiten atau perusahaan publik; 7. keterbukaan informasi dan tata kelola emiten atau perusahaan publik; 8. transaksi material dan perubahan kegiatan usaha; 9. transaksi afiliasi dan transaksi benturan kepentingan; 10. penggabungan usaha atau peleburan usaha perusahaan terbuka; dan 11. pengambilalihan perusahaan terbuka.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|94|Pasal 36|BPR atau BPR Syariah wajib mengadministrasikan dokumen terkait kepemilikan yang tercatat dalam anggaran dasar termasuk daftar pemegang saham atau buku daftar anggota bagi BPR atau BPR Syariah yang berbadan hukum koperasi, beserta perubahannya.|Pengadministrasian dokumen dalam daftar pemegang saham bagi BPR atau BPR Syariah yang berbadan hukum perseroan terbatas. Pengadministrasian dokumen dalam buku daftar anggota bagi BPR atau BPR Syariah yang berbadan hukum koperasi.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|95|Pasal 37 ayat (1)|BPR atau BPR Syariah wajib memperoleh persetujuan OJK untuk melakukan:|Cukup jelas.||1|a|penambahan modal disetor; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|95|Pasal 37 ayat (1)|BPR atau BPR Syariah wajib memperoleh persetujuan OJK untuk melakukan:|Cukup jelas.||2|b|perubahan kepemilikan saham, yang mengakibatkan perubahan PSP.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|96|Pasal 37 ayat (2)|BPR atau BPR Syariah yang melakukan penambahan modal disetor sebagaimana dimaksud pada ayat (1) huruf a harus menempatkan modal disetor dalam bentuk deposito, kecuali yang bersumber dari dividen BPR atau BPR Syariah yang bersangkutan.|Deposito yang ditempatkan untuk penambahan modal disetor pada BPR atau BPR Syariah tidak dipergunakan dalam kegiatan operasional.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|97|Pasal 37 ayat (3)|Penambahan modal disetor dalam bentuk deposito sebagaimana dimaksud pada ayat (2) hanya dapat ditempatkan pada BPR atau BPR Syariah yang berada dalam status pengawasan normal.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|98|Pasal 37 ayat (4)|Penambahan modal disetor sebagaimana dimaksud pada ayat (2) ditempatkan dalam bentuk deposito pada:|Cukup jelas.||1|a|bank umum, BPR, atau BPR Syariah lain atas nama "Dewan Komisioner OJK q.q. nama BPR atau BPR Syariah", dan mencantumkan keterangan nama penyetor tambahan modal dan bahwa pencairannya hanya dapat dilakukan setelah mendapat persetujuan dari OJK; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|98|Pasal 37 ayat (4)|Penambahan modal disetor sebagaimana dimaksud pada ayat (2) ditempatkan dalam bentuk deposito pada:|Cukup jelas.||2|b|BPR atau BPR Syariah yang bersangkutan atas nama "Dewan Komisioner OJK q.q. nama calon PSP dan/atau PSP penyetor" dan mencantumkan keterangan bahwa pencairannya hanya dapat dilakukan setelah mendapat persetujuan dari OJK.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|99|Pasal 37 ayat (5)|Dalam hal penambahan modal disetor dan/atau perubahan kepemilikan saham sebagaimana dimaksud pada ayat (1) mengakibatkan beralihnya pengendalian, persyaratan dan tata cara perubahan kepemilikan saham dilaksanakan sesuai dengan persyaratan dan tata cara Pengambilalihan.|Yang dimaksud dengan "pengendalian" adalah suatu tindakan yang bertujuan untuk memengaruhi pengelolaan dan/atau kebijakan pada BPR atau BPR Syariah dengan cara apapun, baik secara langsung maupun tidak langsung.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|100|Pasal 38 ayat (1)|BPR atau BPR Syariah menyampaikan permohonan persetujuan penambahan modal disetor dan/atau perubahan kepemilikan saham yang mengakibatkan perubahan PSP kepada OJK disertai dengan dokumen persyaratan permohonan penambahan modal disetor atau perubahan kepemilikan saham yang mengakibatkan perubahan PSP tercantum dalam Lampiran Bagian F yang merupakan bagian tidak terpisahkan dari Peraturan OJK ini.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|101|Pasal 38 ayat (2)|OJK memberikan persetujuan atau penolakan atas permohonan sebagaimana dimaksud pada ayat (1) paling lama 20 (dua puluh) hari kerja setelah dokumen diterima secara lengkap.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|102|Pasal 38 ayat (3)|Jangka waktu sebagaimana dimaksud pada ayat (2) tidak termasuk jangka waktu bagi BPR atau BPR Syariah untuk melengkapi, memperbaiki, dan/atau memperbarui dokumen permohonan.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|103|Pasal 38 ayat (4)|Dalam memberikan persetujuan atau penolakan sebagaimana dimaksud pada ayat (2), OJK melakukan penelitian atas:|Cukup jelas.||1|a|kelengkapan dokumen; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|103|Pasal 38 ayat (4)|Dalam memberikan persetujuan atau penolakan sebagaimana dimaksud pada ayat (2), OJK melakukan penelitian atas:|Cukup jelas.||2|b|pemenuhan persyaratan, meliputi:
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|103|Pasal 38 ayat (4)|Dalam memberikan persetujuan atau penolakan sebagaimana dimaksud pada ayat (2), OJK melakukan penelitian atas:|Cukup jelas.||3|1|sumber setoran modal dan/atau sumber dana pengalihan saham; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|103|Pasal 38 ayat (4)|Dalam memberikan persetujuan atau penolakan sebagaimana dimaksud pada ayat (2), OJK melakukan penelitian atas:|Cukup jelas.||4|2|penilaian kemampuan dan kepatutan bagi calon PSP.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|104|Pasal 39 ayat (1)|BPR atau BPR Syariah harus menyelenggarakan RUPS persetujuan penambahan modal disetor dan/atau perubahan kepemilikan saham yang mengakibatkan perubahan PSP paling lama 60 (enam puluh) hari kerja setelah tanggal persetujuan OJK.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|105|Pasal 39 ayat (2)|Apabila RUPS tidak dapat diselenggarakan dalam jangka waktu sebagaimana dimaksud pada ayat (1), persetujuan OJK menjadi batal dan tidak berlaku.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|106|Pasal 39 ayat (3)|Dalam hal BPR atau BPR Syariah telah menyelenggarakan RUPS sebelum memperoleh persetujuan OJK, BPR atau BPR Syariah dapat tidak menyelenggarakan RUPS kembali untuk menyetujui penambahan modal disetor dan/atau perubahan kepemilikan saham yang mengakibatkan perubahan PSP.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|107|Pasal 40 ayat (1)|BPR atau BPR Syariah wajib menyampaikan laporan pelaksanaan penambahan modal disetor yang mengakibatkan perubahan PSP secara daring melalui sistem pelaporan OJK paling lama 10 (sepuluh) hari kerja setelah tanggal surat penerimaan pemberitahuan perubahan data dari instansi yang berwenang, disertai dengan:|Cukup jelas.||1|a|risalah RUPS;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|107|Pasal 40 ayat (1)|BPR atau BPR Syariah wajib menyampaikan laporan pelaksanaan penambahan modal disetor yang mengakibatkan perubahan PSP secara daring melalui sistem pelaporan OJK paling lama 10 (sepuluh) hari kerja setelah tanggal surat penerimaan pemberitahuan perubahan data dari instansi yang berwenang, disertai dengan:|Cukup jelas.||2|b|data kepemilikan;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|107|Pasal 40 ayat (1)|BPR atau BPR Syariah wajib menyampaikan laporan pelaksanaan penambahan modal disetor yang mengakibatkan perubahan PSP secara daring melalui sistem pelaporan OJK paling lama 10 (sepuluh) hari kerja setelah tanggal surat penerimaan pemberitahuan perubahan data dari instansi yang berwenang, disertai dengan:|Cukup jelas.||3|c|salinan akta perubahan anggaran dasar;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|107|Pasal 40 ayat (1)|BPR atau BPR Syariah wajib menyampaikan laporan pelaksanaan penambahan modal disetor yang mengakibatkan perubahan PSP secara daring melalui sistem pelaporan OJK paling lama 10 (sepuluh) hari kerja setelah tanggal surat penerimaan pemberitahuan perubahan data dari instansi yang berwenang, disertai dengan:|Cukup jelas.||4|d|keputusan atau surat penerimaan pemberitahuan perubahan anggaran dasar dari instansi yang berwenang; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|107|Pasal 40 ayat (1)|BPR atau BPR Syariah wajib menyampaikan laporan pelaksanaan penambahan modal disetor yang mengakibatkan perubahan PSP secara daring melalui sistem pelaporan OJK paling lama 10 (sepuluh) hari kerja setelah tanggal surat penerimaan pemberitahuan perubahan data dari instansi yang berwenang, disertai dengan:|Cukup jelas.||5|e|permohonan persetujuan pencairan deposito kepada OJK untuk dicatat sebagai modal disetor.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|108|Pasal 40 ayat (2)|BPR atau BPR Syariah wajib menyampaikan laporan pelaksanaan perubahan kepemilikan saham yang mengakibatkan perubahan PSP secara daring melalui sistem pelaporan OJK paling lama 10 (sepuluh) hari kerja setelah tanggal surat penerimaan pemberitahuan perubahan data dari instansi yang berwenang, disertai dengan:|Cukup jelas.||1|a|risalah RUPS;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|108|Pasal 40 ayat (2)|BPR atau BPR Syariah wajib menyampaikan laporan pelaksanaan perubahan kepemilikan saham yang mengakibatkan perubahan PSP secara daring melalui sistem pelaporan OJK paling lama 10 (sepuluh) hari kerja setelah tanggal surat penerimaan pemberitahuan perubahan data dari instansi yang berwenang, disertai dengan:|Cukup jelas.||2|b|data kepemilikan;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|108|Pasal 40 ayat (2)|BPR atau BPR Syariah wajib menyampaikan laporan pelaksanaan perubahan kepemilikan saham yang mengakibatkan perubahan PSP secara daring melalui sistem pelaporan OJK paling lama 10 (sepuluh) hari kerja setelah tanggal surat penerimaan pemberitahuan perubahan data dari instansi yang berwenang, disertai dengan:|Cukup jelas.||3|c|salinan akta perubahan kepemilikan saham; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|108|Pasal 40 ayat (2)|BPR atau BPR Syariah wajib menyampaikan laporan pelaksanaan perubahan kepemilikan saham yang mengakibatkan perubahan PSP secara daring melalui sistem pelaporan OJK paling lama 10 (sepuluh) hari kerja setelah tanggal surat penerimaan pemberitahuan perubahan data dari instansi yang berwenang, disertai dengan:|Cukup jelas.||4|d|surat penerimaan pemberitahuan perubahan kepemilikan saham dari instansi yang berwenang.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|109|Pasal 40 ayat (3)|Dalam hal sistem pelaporan OJK secara daring belum tersedia, BPR atau BPR Syariah wajib menyampaikan laporan sebagaimana dimaksud pada ayat (1) atau ayat (2) secara luring paling lama 10 (sepuluh) hari kerja setelah tanggal surat penerimaan pemberitahuan perubahan data dari instansi yang berwenang.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|110|Pasal 41 ayat (1)|BPR atau BPR Syariah wajib menyampaikan laporan:|Cukup jelas.||1|a|penambahan modal disetor; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|110|Pasal 41 ayat (1)|BPR atau BPR Syariah wajib menyampaikan laporan:|Cukup jelas.||2|b|perubahan kepemilikan saham, yang tidak mengakibatkan perubahan PSP secara daring melalui sistem pelaporan OJK paling lama 10 (sepuluh) hari kerja setelah tanggal surat penerimaan pemberitahuan perubahan data dari instansi yang berwenang.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|111|Pasal 41 ayat (2)|Laporan sebagaimana dimaksud pada ayat (1) disertai dengan dokumen persyaratan permohonan penambahan modal disetor atau perubahan kepemilikan saham yang tidak mengakibatkan perubahan PSP tercantum dalam Lampiran Bagian G yang merupakan bagian tidak terpisahkan dari Peraturan OJK ini.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|112|Pasal 41 ayat (3)|Dalam hal sistem pelaporan OJK secara daring belum tersedia, BPR atau BPR Syariah wajib menyampaikan laporan sebagaimana dimaksud pada ayat (1) secara luring paling lama 10 (sepuluh) hari kerja setelah tanggal surat penerimaan pemberitahuan perubahan data dari instansi yang berwenang.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|113|Pasal 42 ayat (1)|BPR atau BPR Syariah wajib menyampaikan laporan perubahan modal dasar secara daring melalui sistem pelaporan OJK paling lama 10 (sepuluh) hari kerja setelah tanggal surat persetujuan perubahan anggaran dasar dari instansi yang berwenang, disertai dengan:|Cukup jelas.||1|a|risalah RUPS yang dibuat dalam akta notariil; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|113|Pasal 42 ayat (1)|BPR atau BPR Syariah wajib menyampaikan laporan perubahan modal dasar secara daring melalui sistem pelaporan OJK paling lama 10 (sepuluh) hari kerja setelah tanggal surat persetujuan perubahan anggaran dasar dari instansi yang berwenang, disertai dengan:|Cukup jelas.||2|b|keputusan mengenai persetujuan perubahan anggaran dasar dari instansi yang berwenang.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|114|Pasal 42 ayat (2)|Apabila sistem pelaporan OJK secara daring belum tersedia, BPR atau BPR Syariah wajib menyampaikan laporan sebagaimana dimaksud pada ayat (1) secara luring paling lama 10 (sepuluh) hari kerja setelah tanggal surat persetujuan perubahan anggaran dasar dari instansi yang berwenang.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|115|Pasal 43 ayat (1)|BPR atau BPR Syariah yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 28, Pasal 30 ayat (2), Pasal 31, Pasal 32, Pasal 33 ayat (2) huruf c, Pasal 36, dan/atau Pasal 37 ayat (1) dikenai sanksi administratif berupa teguran tertulis.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|116|Pasal 43 ayat (2)|Dalam hal BPR atau BPR Syariah telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 28, Pasal 30 ayat (2), Pasal 31, Pasal 32, Pasal 33 ayat (2), Pasal 36, dan/atau Pasal 37 ayat (1), BPR atau BPR Syariah dikenai sanksi administratif berupa:|Cukup jelas.||1|a|penurunan tingkat kesehatan;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|116|Pasal 43 ayat (2)|Dalam hal BPR atau BPR Syariah telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 28, Pasal 30 ayat (2), Pasal 31, Pasal 32, Pasal 33 ayat (2), Pasal 36, dan/atau Pasal 37 ayat (1), BPR atau BPR Syariah dikenai sanksi administratif berupa:|Cukup jelas.||2|b|larangan melakukan ekspansi kegiatan usaha;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|116|Pasal 43 ayat (2)|Dalam hal BPR atau BPR Syariah telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 28, Pasal 30 ayat (2), Pasal 31, Pasal 32, Pasal 33 ayat (2), Pasal 36, dan/atau Pasal 37 ayat (1), BPR atau BPR Syariah dikenai sanksi administratif berupa:|Cukup jelas.||3|c|penghentian sementara sebagian kegiatan operasional; dan/atau
