Regulasi|Tipe|Tanggal|Status|Properti Regulasi|Bagian (Section)|Kode Item|Item Ref|Item|Item Description|Property|Kode Sub Item|Sub Item Ref|Sub Item
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|20|Pasal 6 ayat 5|BPR atau BPR Syariah yang melanggar ketentuan sebagaimana dimaksud pada ayat (3) dikenai sanksi administratif sesuai dengan:|Cukup jelas.||1|a|Peraturan Otoritas Jasa Keuangan mengenai penerapan manajemen risiko bagi BPR; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|20|Pasal 6 ayat 5|BPR atau BPR Syariah yang melanggar ketentuan sebagaimana dimaksud pada ayat (3) dikenai sanksi administratif sesuai dengan:|Cukup jelas.||2|b|Peraturan Otoritas Jasa Keuangan mengenai penerapan manajemen risiko bagi BPR Syariah.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|21|Pasal 7|BPR atau BPR Syariah dilarang melakukan Penyertaan Modal BPR atau BPR Syariah selain kepada Lembaga Penunjang yang berkedudukan di wilayah Indonesia.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|22|Pasal 8 ayat 1|BPR atau BPR Syariah yang melakukan kegiatan Penyertaan Modal BPR atau BPR Syariah wajib menyediakan modal minimum yang dihitung dengan menggunakan rasio kewajiban penyediaan modal minimum sesuai dengan:|Kegiatan Penyertaan Modal BPR atau BPR Syariah tergolong dalam aset lainnya, termasuk dalam tagihan atau kredit atau pembiayaan lain dengan bobot risiko sebesar 100% (seratus persen).||1|a|Peraturan Otoritas Jasa Keuangan mengenai kewajiban penyediaan modal minimum dan pemenuhan modal inti minimum BPR; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|22|Pasal 8 ayat 1|BPR atau BPR Syariah yang melakukan kegiatan Penyertaan Modal BPR atau BPR Syariah wajib menyediakan modal minimum yang dihitung dengan menggunakan rasio kewajiban penyediaan modal minimum sesuai dengan:|Kegiatan Penyertaan Modal BPR atau BPR Syariah tergolong dalam aset lainnya, termasuk dalam tagihan atau kredit atau pembiayaan lain dengan bobot risiko sebesar 100% (seratus persen).||2|b|Peraturan Otoritas Jasa Keuangan mengenai kewajiban penyediaan modal minimum dan pemenuhan modal inti minimum BPR Syariah.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|23|Pasal 8 ayat 2|Penyertaan Modal BPR atau BPR Syariah diukur dan/atau dicatat sesuai dengan standar akuntansi keuangan yang berlaku bagi BPR atau BPR Syariah.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|24|Pasal 8 ayat 3|Penetapan kualitas aset produktif dalam bentuk Penyertaan Modal BPR atau BPR Syariah dilaksanakan sesuai dengan:|Cukup jelas.||1|a|Peraturan Otoritas Jasa Keuangan mengenai kualitas aset BPR; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|24|Pasal 8 ayat 3|Penetapan kualitas aset produktif dalam bentuk Penyertaan Modal BPR atau BPR Syariah dilaksanakan sesuai dengan:|Cukup jelas.||2|b|Peraturan Otoritas Jasa Keuangan mengenai kualitas aset BPR Syariah.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|25|Pasal 8 ayat 4|BPR atau BPR Syariah yang melanggar ketentuan sebagaimana dimaksud pada ayat (1) dikenai sanksi administratif sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai kewajiban penyediaan modal minimum dan pemenuhan modal inti minimum BPR atau BPR Syariah.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|26|Pasal 9 ayat 1|Lembaga Penunjang terdiri atas:|Huruf a Perusahaan yang menunjang kegiatan usaha BPR atau BPR Syariah, antara lain, perusahaan yang bergerak di bidang penyediaan jasa teknologi informasi untuk infrastruktur dan layanan BPR atau BPR Syariah. Huruf b Perusahaan yang secara karakteristik bisnis ditujukan untuk menunjang kegiatan usaha industri BPR atau BPR Syariah, antara lain, perusahaan yang bergerak di bidang pengembangan kualitas sumber daya manusia.||1|a|perusahaan yang didirikan atau kegiatan usahanya diutamakan untuk menunjang kegiatan usaha BPR atau BPR Syariah; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|26|Pasal 9 ayat 1|Lembaga Penunjang terdiri atas:|Huruf a Perusahaan yang menunjang kegiatan usaha BPR atau BPR Syariah, antara lain, perusahaan yang bergerak di bidang penyediaan jasa teknologi informasi untuk infrastruktur dan layanan BPR atau BPR Syariah. Huruf b Perusahaan yang secara karakteristik bisnis ditujukan untuk menunjang kegiatan usaha industri BPR atau BPR Syariah, antara lain, perusahaan yang bergerak di bidang pengembangan kualitas sumber daya manusia.||2|b|perusahaan yang secara karakteristik bisnis ditujukan untuk menunjang kegiatan usaha industri BPR atau BPR Syariah.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|27|Pasal 9 ayat 2|BPR dan BPR Syariah harus memastikan Lembaga Penunjang sebagaimana dimaksud pada ayat (1) merupakan badan hukum yang terdaftar atau berizin pada otoritas yang berwenang di Indonesia.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|28|Pasal 10 ayat 1|Jumlah seluruh portofolio Penyertaan Modal BPR atau BPR Syariah oleh BPR atau BPR Syariah paling tinggi 15% (lima belas persen) dari modal BPR atau BPR Syariah.|Yang dimaksud dengan “modal” adalah modal BPR atau BPR Syariah yang terdiri atas modal inti dan modal pelengkap sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai kewajiban penyediaan modal minimum dan pemenuhan modal inti minimum BPR atau Peraturan Otoritas Jasa Keuangan mengenai kewajiban penyediaan modal minimum dan pemenuhan modal inti minimum BPR Syariah.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|29|Pasal 10 ayat 2|Jumlah seluruh portofolio Penyertaan Modal BPR atau BPR Syariah sebagaimana dimaksud pada ayat (1), termasuk peningkatan Penyertaan Modal BPR atau BPR Syariah dan dividen saham.|Yang dimaksud dengan “dividen saham” adalah bagian laba yang dibagikan kepada pemegang saham dalam bentuk saham. Peningkatan Penyertaan Modal BPR atau BPR Syariah terjadi karena perubahan nilai wajar sesuai dengan standar akuntansi keuangan di Indonesia.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|30|Pasal 11 ayat 1|Penyertaan Modal BPR atau BPR Syariah termasuk dalam:|Cukup jelas.||1|a|penyediaan dana bagi BPR; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|30|Pasal 11 ayat 1|Penyertaan Modal BPR atau BPR Syariah termasuk dalam:|Cukup jelas.||2|b|penyaluran dana bagi BPR Syariah, sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai batas maksimum pemberian kredit BPR dan batas maksimum penyaluran dana BPR Syariah.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|31|Pasal 11 ayat 2|Dalam hal Penyertaan Modal BPR atau BPR Syariah menyebabkan BPR atau BPR Syariah melakukan pengendalian atas Lembaga Penunjang, Lembaga Penunjang termasuk pihak terkait sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai batas maksimum pemberian kredit BPR dan batas maksimum penyaluran dana BPR Syariah.|Yang dimaksud dengan “pengendalian” adalah sebagaimana dimaksud dalam standar akuntansi keuangan yang berlaku bagi BPR atau BPR Syariah.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|32|Pasal 11 ayat 3|Dalam melakukan kegiatan Penyertaan Modal BPR atau BPR Syariah sebagaimana dimaksud pada ayat (1) dan ayat (2), BPR atau BPR Syariah memperhatikan batasan sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan mengenai batas maksimum pemberian kredit BPR dan batas maksimum penyaluran dana BPR Syariah.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|33|Pasal 12|Penyertaan Modal BPR atau BPR Syariah sebagaimana dimaksud dalam Pasal 6 ayat (1) hanya dilakukan untuk investasi jangka panjang dan tidak untuk jual beli saham.|Yang dimaksud dengan “jangka panjang” adalah untuk periode 5 (lima) tahun atau lebih.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|34|Pasal 13|BPR atau BPR Syariah harus memantau jumlah seluruh portofolio Penyertaan Modal BPR atau BPR Syariah.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|35|Pasal 14 ayat 1|BPR atau BPR Syariah wajib menyampaikan rencana tindak atas pelampauan batasan Penyertaan Modal BPR atau BPR Syariah kepada Otoritas Jasa Keuangan apabila selama 3 (tiga) bulan berturut-turut jumlah seluruh portofolio Penyertaan Modal BPR atau BPR Syariah melampaui batasan Penyertaan Modal BPR atau BPR Syariah sebagaimana dimaksud dalam Pasal 10 ayat (1) yang disebabkan oleh:|Huruf a Cukup jelas. Huruf b Penyebab penurunan modal BPR atau BPR Syariah, antara lain, karena BPR atau BPR Syariah mengalami kerugian.||1|a|peningkatan Penyertaan Modal BPR atau BPR Syariah pada Lembaga Penunjang; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|35|Pasal 14 ayat 1|BPR atau BPR Syariah wajib menyampaikan rencana tindak atas pelampauan batasan Penyertaan Modal BPR atau BPR Syariah kepada Otoritas Jasa Keuangan apabila selama 3 (tiga) bulan berturut-turut jumlah seluruh portofolio Penyertaan Modal BPR atau BPR Syariah melampaui batasan Penyertaan Modal BPR atau BPR Syariah sebagaimana dimaksud dalam Pasal 10 ayat (1) yang disebabkan oleh:|Huruf a Cukup jelas. Huruf b Penyebab penurunan modal BPR atau BPR Syariah, antara lain, karena BPR atau BPR Syariah mengalami kerugian.||2|b|penurunan modal BPR atau BPR Syariah.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|36|Pasal 14 ayat 2|Rencana tindak sebagaimana dimaksud pada ayat (1) berupa rencana tindak penyesuaian jumlah Penyertaan Modal BPR atau BPR Syariah dalam jangka waktu paling lama 1 (satu) tahun.|Rencana tindak penyesuaian jumlah Penyertaan Modal BPR atau BPR Syariah, antara lain: a. rencana Divestasi; dan b. rencana peningkatan modal BPR atau BPR Syariah.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|37|Pasal 14 ayat 3|Rencana tindak sebagaimana dimaksud pada ayat (1) disampaikan kepada Otoritas Jasa Keuangan paling lambat pada akhir bulan keempat sejak terjadinya pelampauan batasan Penyertaan Modal BPR atau BPR Syariah.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|38|Pasal 14 ayat 4|Otoritas Jasa Keuangan dapat meminta BPR atau BPR Syariah untuk melakukan penyesuaian terhadap rencana tindak sebagaimana dimaksud pada ayat (1) dalam jangka waktu tertentu.|Yang dimaksud dengan “jangka waktu tertentu” adalah jangka waktu sebagaimana yang ditentukan oleh Otoritas Jasa Keuangan yang dapat disampaikan melalui surat dalam rangka pengawasan.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|39|Pasal 14 ayat 5|Pengenaan sanksi atas keterlambatan penyampaian rencana tindak sebagaimana dimaksud pada ayat (1) dilaksanakan sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai pelaporan melalui sistem pelaporan Otoritas Jasa Keuangan dan transparansi kondisi keuangan bagi BPR dan BPR Syariah.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|40|Pasal 15|BPR atau BPR Syariah dilarang:|Huruf a Cukup jelas. Huruf b Cukup jelas. Huruf c Larangan ini dimaksudkan agar BPR atau BPR Syariah terhindar dari eksposur Penyertaan Modal BPR atau BPR Syariah pada perusahaan yang memiliki kewajiban yang tidak terbatas (open-ended liability), seperti adanya letter of undertaking yang mengikat Lembaga Penunjang secara akuntansi maupun secara hukum kepada pihak lain sedemikian rupa sehingga BPR atau BPR Syariah memiliki tanggung jawab yang tidak terbatas.||1|a|menerima penyertaan modal dari Lembaga Penunjang, baik secara langsung maupun tidak langsung;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|40|Pasal 15|BPR atau BPR Syariah dilarang:|Huruf a Cukup jelas. Huruf b Cukup jelas. Huruf c Larangan ini dimaksudkan agar BPR atau BPR Syariah terhindar dari eksposur Penyertaan Modal BPR atau BPR Syariah pada perusahaan yang memiliki kewajiban yang tidak terbatas (open-ended liability), seperti adanya letter of undertaking yang mengikat Lembaga Penunjang secara akuntansi maupun secara hukum kepada pihak lain sedemikian rupa sehingga BPR atau BPR Syariah memiliki tanggung jawab yang tidak terbatas.||2|b|melakukan Penyertaan Modal BPR atau BPR Syariah pada perusahaan yang merupakan pemegang saham BPR atau BPR Syariah, baik secara langsung maupun tidak langsung; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|40|Pasal 15|BPR atau BPR Syariah dilarang:|Huruf a Cukup jelas. Huruf b Cukup jelas. Huruf c Larangan ini dimaksudkan agar BPR atau BPR Syariah terhindar dari eksposur Penyertaan Modal BPR atau BPR Syariah pada perusahaan yang memiliki kewajiban yang tidak terbatas (open-ended liability), seperti adanya letter of undertaking yang mengikat Lembaga Penunjang secara akuntansi maupun secara hukum kepada pihak lain sedemikian rupa sehingga BPR atau BPR Syariah memiliki tanggung jawab yang tidak terbatas.||3|c|melakukan Penyertaan Modal BPR atau BPR Syariah yang mengakibatkan BPR atau BPR Syariah memiliki kewajiban yang tidak terbatas pada Lembaga Penunjang.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|41|Pasal 16 ayat 1|BPR atau BPR Syariah yang menyelenggarakan kegiatan Penyertaan Modal BPR atau BPR Syariah wajib memiliki kebijakan dan prosedur untuk mengelola risiko terkait Penyertaan Modal BPR atau BPR Syariah.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|42|Pasal 16 ayat 2|Kebijakan dan prosedur sebagaimana dimaksud pada ayat (1) paling sedikit memuat:|Huruf a Cukup jelas. Huruf b BPR atau BPR Syariah menetapkan periode evaluasi kegiatan Penyertaan Modal BPR atau BPR Syariah sesuai dengan kebutuhan BPR atau BPR Syariah. Huruf c BPR atau BPR Syariah menetapkan mekanisme dan periode penyampaian laporan berkala dari Lembaga Penunjang sesuai dengan kebutuhan BPR atau BPR Syariah. Huruf d Cukup jelas.||1|a|pengelolaan risiko dan pengendalian intern dalam kegiatan Penyertaan Modal BPR atau BPR Syariah;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|42|Pasal 16 ayat 2|Kebijakan dan prosedur sebagaimana dimaksud pada ayat (1) paling sedikit memuat:|Huruf a Cukup jelas. Huruf b BPR atau BPR Syariah menetapkan periode evaluasi kegiatan Penyertaan Modal BPR atau BPR Syariah sesuai dengan kebutuhan BPR atau BPR Syariah. Huruf c BPR atau BPR Syariah menetapkan mekanisme dan periode penyampaian laporan berkala dari Lembaga Penunjang sesuai dengan kebutuhan BPR atau BPR Syariah. Huruf d Cukup jelas.||2|b|evaluasi secara berkala terhadap kegiatan Penyertaan Modal BPR atau BPR Syariah;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|42|Pasal 16 ayat 2|Kebijakan dan prosedur sebagaimana dimaksud pada ayat (1) paling sedikit memuat:|Huruf a Cukup jelas. Huruf b BPR atau BPR Syariah menetapkan periode evaluasi kegiatan Penyertaan Modal BPR atau BPR Syariah sesuai dengan kebutuhan BPR atau BPR Syariah. Huruf c BPR atau BPR Syariah menetapkan mekanisme dan periode penyampaian laporan berkala dari Lembaga Penunjang sesuai dengan kebutuhan BPR atau BPR Syariah. Huruf d Cukup jelas.||3|c|penyampaian laporan berkala dari Lembaga Penunjang; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|42|Pasal 16 ayat 2|Kebijakan dan prosedur sebagaimana dimaksud pada ayat (1) paling sedikit memuat:|Huruf a Cukup jelas. Huruf b BPR atau BPR Syariah menetapkan periode evaluasi kegiatan Penyertaan Modal BPR atau BPR Syariah sesuai dengan kebutuhan BPR atau BPR Syariah. Huruf c BPR atau BPR Syariah menetapkan mekanisme dan periode penyampaian laporan berkala dari Lembaga Penunjang sesuai dengan kebutuhan BPR atau BPR Syariah. Huruf d Cukup jelas.||4|d|tindakan BPR atau BPR Syariah dalam hal terjadi penurunan nilai Penyertaan Modal BPR atau BPR Syariah berupa rencana kontingensi.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|43|Pasal 16 ayat 3|Kebijakan dan prosedur sebagaimana dimaksud pada ayat (1) disusun oleh direksi BPR atau BPR Syariah dan disetujui oleh dewan komisaris BPR atau BPR Syariah.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|44|Pasal 17|BPR atau BPR Syariah wajib memiliki sistem pengendalian intern yang efektif untuk kegiatan Penyertaan Modal BPR atau BPR Syariah.|Pelaksanaan sistem pengendalian intern yang efektif untuk kegiatan Penyertaan Modal BPR atau BPR Syariah dilaksanakan sesuai dengan ketentuan Otoritas Jasa Keuangan mengenai standar penerapan audit intern BPR atau ketentuan Otoritas Jasa Keuangan mengenai standar penerapan audit intern BPR Syariah.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|45|Pasal 18 ayat 1|BPR atau BPR Syariah wajib mencantumkan rencana Penyertaan Modal BPR atau BPR Syariah dalam rencana bisnis BPR atau BPR Syariah.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|46|Pasal 18 ayat 2|Rencana Penyertaan Modal BPR atau BPR Syariah dalam rencana bisnis BPR atau BPR Syariah sebagaimana dimaksud pada ayat (1) paling sedikit memuat:|Cukup jelas.||1|a|nama perusahaan Lembaga Penunjang, termasuk bidang usaha dan struktur kepemilikan Lembaga Penunjang;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|46|Pasal 18 ayat 2|Rencana Penyertaan Modal BPR atau BPR Syariah dalam rencana bisnis BPR atau BPR Syariah sebagaimana dimaksud pada ayat (1) paling sedikit memuat:|Cukup jelas.||2|b|tujuan Penyertaan Modal BPR atau BPR Syariah;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|46|Pasal 18 ayat 2|Rencana Penyertaan Modal BPR atau BPR Syariah dalam rencana bisnis BPR atau BPR Syariah sebagaimana dimaksud pada ayat (1) paling sedikit memuat:|Cukup jelas.||3|c|proyeksi Penyertaan Modal BPR atau BPR Syariah; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|46|Pasal 18 ayat 2|Rencana Penyertaan Modal BPR atau BPR Syariah dalam rencana bisnis BPR atau BPR Syariah sebagaimana dimaksud pada ayat (1) paling sedikit memuat:|Cukup jelas.||4|d|persentase kepemilikan, termasuk aspek pengendalian.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|47|Pasal 18 ayat 3|BPR atau BPR Syariah yang melanggar ketentuan sebagaimana dimaksud pada ayat (1) dikenai sanksi administratif sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai rencana bisnis BPR dan BPR Syariah.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|48|Pasal 19 ayat 1|BPR atau BPR Syariah wajib memperoleh persetujuan dari Otoritas Jasa Keuangan dalam melakukan Penyertaan Modal BPR atau BPR Syariah sesuai dengan rencana Penyertaan Modal BPR atau BPR Syariah sebagaimana dimaksud dalam Pasal 18 ayat (1).|Kewajiban memperoleh persetujuan dari Otoritas Jasa Keuangan termasuk untuk penambahan Penyertaan Modal BPR atau BPR Syariah pada Lembaga Penunjang yang sama.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|49|Pasal 19 ayat 2|Peningkatan Penyertaan Modal BPR atau BPR Syariah yang berasal dari dividen saham dikecualikan dari kewajiban memperoleh persetujuan dari Otoritas Jasa Keuangan sebagaimana dimaksud pada ayat (1).|Lihat penjelasan Pasal 10 ayat (2).||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|50|Pasal 19 ayat 3|BPR atau BPR Syariah yang melanggar ketentuan sebagaimana dimaksud pada ayat (1) dikenai sanksi administratif berupa teguran tertulis.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|51|Pasal 19 ayat 4|Dalam hal BPR atau BPR Syariah telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (3) dan tetap melanggar ketentuan sebagaimana dimaksud pada ayat (1), BPR atau BPR Syariah dikenai sanksi administratif berupa penurunan tingkat kesehatan.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 26 TAHUN 2024 TENTANG PERLUASAN KEGIATAN USAHA PERBANKAN|POJK|13 Desember 2024|||Bab III|52|Pasal 19 ayat 5|Dalam hal BPR atau BPR Syariah telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (3) dan/atau ayat (4) dan tetap melanggar ketentuan sebagaimana dimaksud pada ayat (1), pihak utama BPR atau BPR Syariah dapat dikenai sanksi administratif berupa larangan sebagai pihak utama sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan.|Cukup jelas.||||
