Regulasi|Tipe|Tanggal|Status|Properti Regulasi|Bagian (Section)|Kode Item|Item Ref|Item|Item Description|Property|Kode Sub Item|Sub Item Ref|Sub Item
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|26|Pasal 26|Dalam hal BPR atau BPR Syariah telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 6 ayat (4), Pasal 10 ayat (2), Pasal 13, Pasal 16 ayat (1), Pasal 17 ayat (1), Pasal 18 ayat (1), Pasal 19 ayat (1), ayat (3), dan/atau Pasal 20 BPR atau BPR Syariah dikenai sanksi administratif berupa:|Cukup jelas.||4|d|penundaan hak menerima dividen bagi pemegang saham.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|26|Pasal 26|Selain sanksi administratif sebagaimana dimaksud pada ayat (1) dan/atau ayat (2), BPR, BPR Syariah, dan/atau PSP dapat dikenai sanksi administratif berupa denda paling sedikit Rp10.000.000,00 (sepuluh juta rupiah) dan paling banyak Rp100.000.000,00 (seratus juta rupiah) untuk setiap pelanggaran yang dilakukan.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|26|Pasal 26|BPR atau BPR Syariah yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 12 ayat (2) dan/atau Pasal 16 ayat (2) dikenai sanksi administratif sesuai dengan Peraturan OJK mengenai pelaporan BPR atau BPR Syariah melalui sistem pelaporan OJK.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|26|Pasal 26|BPR atau BPR Syariah yang terlambat menyampaikan laporan atau bukti pengumuman sebagaimana dimaksud dalam Pasal 12 ayat (3), Pasal 16 ayat (3), Pasal 17 ayat (2), Pasal 18 ayat (3), dan/atau Pasal 22 ayat (1) dikenai sanksi administratif berupa denda sebesar Rp100.000,00 (seratus ribu rupiah) per hari kerja dan paling banyak Rp5.000.000,00 (lima juta rupiah).|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|26|Pasal 26|Pengenaan sanksi administratif sebagaimana dimaksud pada ayat (5) tidak menghilangkan kewajiban penyampaian laporan atau bukti pengumuman bagi BPR atau BPR Syariah yang belum menyampaikan laporan atau bukti pengumuman.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|27|Pasal 27|BUK atau BUS yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 14 ayat (4) dan/atau Pasal 24 dikenai sanksi administratif berupa teguran tertulis.|Ayat (1) Cukup jelas. Ayat (2) Cukup jelas. Ayat (3) Yang dimaksud dengan “pihak utama” adalah PSP, anggota Direksi, anggota Dewan Komisaris, dan Pejabat Eksekutif sesuai dengan Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Ayat (4) Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|27|Pasal 27|Dalam hal BUK atau BUS telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 14 ayat (4) dan/atau Pasal 24, BUK atau BUS dapat dikenai sanksi administratif berupa:|Ayat (1) Cukup jelas. Ayat (2) Cukup jelas. Ayat (3) Yang dimaksud dengan “pihak utama” adalah PSP, anggota Direksi, anggota Dewan Komisaris, dan Pejabat Eksekutif sesuai dengan Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Ayat (4) Cukup jelas.||1|a|penurunan tingkat kesehatan;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|27|Pasal 27|Dalam hal BUK atau BUS telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 14 ayat (4) dan/atau Pasal 24, BUK atau BUS dapat dikenai sanksi administratif berupa:|Ayat (1) Cukup jelas. Ayat (2) Cukup jelas. Ayat (3) Yang dimaksud dengan “pihak utama” adalah PSP, anggota Direksi, anggota Dewan Komisaris, dan Pejabat Eksekutif sesuai dengan Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Ayat (4) Cukup jelas.||2|b|larangan melakukan ekspansi kegiatan usaha; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|27|Pasal 27|Dalam hal BUK atau BUS telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 14 ayat (4) dan/atau Pasal 24, BUK atau BUS dapat dikenai sanksi administratif berupa:|Ayat (1) Cukup jelas. Ayat (2) Cukup jelas. Ayat (3) Yang dimaksud dengan “pihak utama” adalah PSP, anggota Direksi, anggota Dewan Komisaris, dan Pejabat Eksekutif sesuai dengan Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Ayat (4) Cukup jelas.||3|c|penghentian sementara sebagian kegiatan operasional.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|27|Pasal 27|Dalam hal BUK atau BUS telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan/atau ayat (2), pihak utama BUK atau BUS dapat dikenai sanksi administratif berupa larangan sebagai pihak utama sesuai dengan Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan.|Ayat (1) Cukup jelas. Ayat (2) Cukup jelas. Ayat (3) Yang dimaksud dengan “pihak utama” adalah PSP, anggota Direksi, anggota Dewan Komisaris, dan Pejabat Eksekutif sesuai dengan Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Ayat (4) Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Sanksi|27|Pasal 27|Selain sanksi administratif sebagaimana dimaksud pada ayat (1) dan/atau ayat (2), BUK atau BUS dapat dikenai sanksi administratif berupa denda sebesar Rp5.000.000.000,00 (lima miliar rupiah) untuk setiap pelanggaran yang dilakukan.|Ayat (1) Cukup jelas. Ayat (2) Cukup jelas. Ayat (3) Yang dimaksud dengan “pihak utama” adalah PSP, anggota Direksi, anggota Dewan Komisaris, dan Pejabat Eksekutif sesuai dengan Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Ayat (4) Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|28|Pasal 28|Setiap BPR atau BPR Syariah wajib memiliki paling sedikit 1 (satu) PSP dengan persentase kepemilikan saham paling sedikit 25% (dua puluh lima persen).|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|29|Pasal 29|Pemilik BPR atau BPR Syariah yang berbentuk badan hukum Indonesia harus memenuhi persyaratan:|Cukup jelas.||1|a|dinyatakan sebagai badan hukum berdasarkan ketentuan peraturan perundang-undangan; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|29|Pasal 29|Pemilik BPR atau BPR Syariah yang berbentuk badan hukum Indonesia harus memenuhi persyaratan:|Cukup jelas.||2|b|memiliki anggaran dasar yang mengatur mengenai kepengurusan, permodalan atau pendanaan, serta maksud dan tujuan pendirian badan hukum sesuai dengan ketentuan peraturan perundang-undangan mengenai badan hukum.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|30|Pasal 30|Kepemilikan BPR atau BPR Syariah oleh badan hukum paling tinggi sebesar modal sendiri bersih badan hukum yang bersangkutan dan tidak melebihi jumlah yang ditentukan bagi badan hukum sesuai dengan ketentuan peraturan perundang-undangan.|Ayat (1) Yang dimaksud dengan “modal sendiri bersih” bagi: a. badan hukum perseroan terbatas, perusahaan umum daerah, atau perusahaan perseroan daerah adalah penjumlahan dari modal disetor, cadangan, dan laba dikurangi penyertaan dan kerugian; dan b. badan hukum koperasi adalah penjumlahan dari simpanan pokok, simpanan wajib, dana cadangan, dan hibah dikurangi penyertaan dan kerugian. Ayat (2) Cukup jelas. Ayat (3) Permintaan dimaksud dilakukan antara lain dalam rangka memastikan pemenuhan ketentuan mengenai kepemilikan BPR atau BPR Syariah atau dalam rangka pelaksanaan tugas pengawasan.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|30|Pasal 30|Ketentuan modal sendiri bersih sebagaimana dimaksud pada ayat (1) wajib dipenuhi pada saat badan hukum yang bersangkutan melakukan:|Ayat (1) Yang dimaksud dengan “modal sendiri bersih” bagi: a. badan hukum perseroan terbatas, perusahaan umum daerah, atau perusahaan perseroan daerah adalah penjumlahan dari modal disetor, cadangan, dan laba dikurangi penyertaan dan kerugian; dan b. badan hukum koperasi adalah penjumlahan dari simpanan pokok, simpanan wajib, dana cadangan, dan hibah dikurangi penyertaan dan kerugian. Ayat (2) Cukup jelas. Ayat (3) Permintaan dimaksud dilakukan antara lain dalam rangka memastikan pemenuhan ketentuan mengenai kepemilikan BPR atau BPR Syariah atau dalam rangka pelaksanaan tugas pengawasan.||1|a|penyetoran modal untuk pendirian BPR atau BPR Syariah; atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|30|Pasal 30|Ketentuan modal sendiri bersih sebagaimana dimaksud pada ayat (1) wajib dipenuhi pada saat badan hukum yang bersangkutan melakukan:|Ayat (1) Yang dimaksud dengan “modal sendiri bersih” bagi: a. badan hukum perseroan terbatas, perusahaan umum daerah, atau perusahaan perseroan daerah adalah penjumlahan dari modal disetor, cadangan, dan laba dikurangi penyertaan dan kerugian; dan b. badan hukum koperasi adalah penjumlahan dari simpanan pokok, simpanan wajib, dana cadangan, dan hibah dikurangi penyertaan dan kerugian. Ayat (2) Cukup jelas. Ayat (3) Permintaan dimaksud dilakukan antara lain dalam rangka memastikan pemenuhan ketentuan mengenai kepemilikan BPR atau BPR Syariah atau dalam rangka pelaksanaan tugas pengawasan.||2|b|penambahan modal disetor pada BPR atau BPR Syariah.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|30|Pasal 30|OJK berwenang meminta BPR atau BPR Syariah untuk menyampaikan laporan keuangan tahunan yang disusun oleh badan hukum pemilik.|Ayat (1) Yang dimaksud dengan “modal sendiri bersih” bagi: a. badan hukum perseroan terbatas, perusahaan umum daerah, atau perusahaan perseroan daerah adalah penjumlahan dari modal disetor, cadangan, dan laba dikurangi penyertaan dan kerugian; dan b. badan hukum koperasi adalah penjumlahan dari simpanan pokok, simpanan wajib, dana cadangan, dan hibah dikurangi penyertaan dan kerugian. Ayat (2) Cukup jelas. Ayat (3) Permintaan dimaksud dilakukan antara lain dalam rangka memastikan pemenuhan ketentuan mengenai kepemilikan BPR atau BPR Syariah atau dalam rangka pelaksanaan tugas pengawasan.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|31|Pasal 31|Sumber dana yang digunakan untuk kepemilikan BPR atau BPR Syariah dilarang berasal:|Cukup jelas.||1|a|dari pinjaman atau fasilitas pembiayaan dalam bentuk apapun dari bank dan/atau pihak lain; dan/atau
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|31|Pasal 31|Sumber dana yang digunakan untuk kepemilikan BPR atau BPR Syariah dilarang berasal:|Cukup jelas.||2|b|dari dan untuk tujuan pencucian uang, pendanaan terorisme, dan/atau proliferasi senjata pemusnah massal.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|32|Pasal 32|Pemilik BPR atau BPR Syariah dilarang menarik kembali modal yang telah disetor.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|33|Pasal 33|Pemilik BPR atau BPR Syariah harus memenuhi persyaratan minimal:|Ayat (1) Yang dimaksud dengan “pemilik” adalah pemegang saham, PSP, dan pengendali terakhir dari PSP berbentuk badan hukum. Huruf a Memiliki akhlak dan moral yang baik antara lain ditunjukkan dengan: 1. sikap mematuhi ketentuan yang berlaku, termasuk tidak pernah dihukum karena terbukti melakukan tindak pidana; 2. tidak dikenai sanksi pidana yang berkekuatan hukum tetap; dan 3. tidak termasuk sebagai pihak yang dilarang menjadi pihak utama sesuai Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Huruf b Yang dimaksud dengan “ketentuan peraturan perundang-undangan” termasuk komitmen untuk mengembangkan BPR atau BPR Syariah dan bersedia menangani permasalahan keuangan BPR atau BPR Syariah. Ayat (2) Informasi terkait pemilik didapatkan oleh OJK dari berbagai sumber, antara lain: a. penelitian atau pemeriksaan; b. putusan pengadilan; dan/atau c. sumber lain yang dapat diverifikasi kebenarannya. Ayat (3) Cukup jelas. Ayat (4) Cukup jelas.||1|a|memiliki akhlak dan moral yang baik; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|33|Pasal 33|Pemilik BPR atau BPR Syariah harus memenuhi persyaratan minimal:|Ayat (1) Yang dimaksud dengan “pemilik” adalah pemegang saham, PSP, dan pengendali terakhir dari PSP berbentuk badan hukum. Huruf a Memiliki akhlak dan moral yang baik antara lain ditunjukkan dengan: 1. sikap mematuhi ketentuan yang berlaku, termasuk tidak pernah dihukum karena terbukti melakukan tindak pidana; 2. tidak dikenai sanksi pidana yang berkekuatan hukum tetap; dan 3. tidak termasuk sebagai pihak yang dilarang menjadi pihak utama sesuai Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Huruf b Yang dimaksud dengan “ketentuan peraturan perundang-undangan” termasuk komitmen untuk mengembangkan BPR atau BPR Syariah dan bersedia menangani permasalahan keuangan BPR atau BPR Syariah. Ayat (2) Informasi terkait pemilik didapatkan oleh OJK dari berbagai sumber, antara lain: a. penelitian atau pemeriksaan; b. putusan pengadilan; dan/atau c. sumber lain yang dapat diverifikasi kebenarannya. Ayat (3) Cukup jelas. Ayat (4) Cukup jelas.||2|b|memiliki komitmen untuk mematuhi ketentuan peraturan perundang-undangan.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|33|Pasal 33|Dalam hal OJK memperoleh informasi bahwa pemilik BPR atau BPR Syariah tidak memenuhi persyaratan sebagaimana dimaksud pada ayat (1) huruf a dan/atau melanggar ketentuan larangan sebagaimana dimaksud dalam Pasal 31, pemilik BPR atau BPR Syariah:|Ayat (1) Yang dimaksud dengan “pemilik” adalah pemegang saham, PSP, dan pengendali terakhir dari PSP berbentuk badan hukum. Huruf a Memiliki akhlak dan moral yang baik antara lain ditunjukkan dengan: 1. sikap mematuhi ketentuan yang berlaku, termasuk tidak pernah dihukum karena terbukti melakukan tindak pidana; 2. tidak dikenai sanksi pidana yang berkekuatan hukum tetap; dan 3. tidak termasuk sebagai pihak yang dilarang menjadi pihak utama sesuai Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Huruf b Yang dimaksud dengan “ketentuan peraturan perundang-undangan” termasuk komitmen untuk mengembangkan BPR atau BPR Syariah dan bersedia menangani permasalahan keuangan BPR atau BPR Syariah. Ayat (2) Informasi terkait pemilik didapatkan oleh OJK dari berbagai sumber, antara lain: a. penelitian atau pemeriksaan; b. putusan pengadilan; dan/atau c. sumber lain yang dapat diverifikasi kebenarannya. Ayat (3) Cukup jelas. Ayat (4) Cukup jelas.||1|a|tidak diakui kepemilikan sahamnya;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|33|Pasal 33|Dalam hal OJK memperoleh informasi bahwa pemilik BPR atau BPR Syariah tidak memenuhi persyaratan sebagaimana dimaksud pada ayat (1) huruf a dan/atau melanggar ketentuan larangan sebagaimana dimaksud dalam Pasal 31, pemilik BPR atau BPR Syariah:|Ayat (1) Yang dimaksud dengan “pemilik” adalah pemegang saham, PSP, dan pengendali terakhir dari PSP berbentuk badan hukum. Huruf a Memiliki akhlak dan moral yang baik antara lain ditunjukkan dengan: 1. sikap mematuhi ketentuan yang berlaku, termasuk tidak pernah dihukum karena terbukti melakukan tindak pidana; 2. tidak dikenai sanksi pidana yang berkekuatan hukum tetap; dan 3. tidak termasuk sebagai pihak yang dilarang menjadi pihak utama sesuai Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Huruf b Yang dimaksud dengan “ketentuan peraturan perundang-undangan” termasuk komitmen untuk mengembangkan BPR atau BPR Syariah dan bersedia menangani permasalahan keuangan BPR atau BPR Syariah. Ayat (2) Informasi terkait pemilik didapatkan oleh OJK dari berbagai sumber, antara lain: a. penelitian atau pemeriksaan; b. putusan pengadilan; dan/atau c. sumber lain yang dapat diverifikasi kebenarannya. Ayat (3) Cukup jelas. Ayat (4) Cukup jelas.||2|b|tidak diperhitungkan hak suaranya dalam kuorum RUPS; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|33|Pasal 33|Dalam hal OJK memperoleh informasi bahwa pemilik BPR atau BPR Syariah tidak memenuhi persyaratan sebagaimana dimaksud pada ayat (1) huruf a dan/atau melanggar ketentuan larangan sebagaimana dimaksud dalam Pasal 31, pemilik BPR atau BPR Syariah:|Ayat (1) Yang dimaksud dengan “pemilik” adalah pemegang saham, PSP, dan pengendali terakhir dari PSP berbentuk badan hukum. Huruf a Memiliki akhlak dan moral yang baik antara lain ditunjukkan dengan: 1. sikap mematuhi ketentuan yang berlaku, termasuk tidak pernah dihukum karena terbukti melakukan tindak pidana; 2. tidak dikenai sanksi pidana yang berkekuatan hukum tetap; dan 3. tidak termasuk sebagai pihak yang dilarang menjadi pihak utama sesuai Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Huruf b Yang dimaksud dengan “ketentuan peraturan perundang-undangan” termasuk komitmen untuk mengembangkan BPR atau BPR Syariah dan bersedia menangani permasalahan keuangan BPR atau BPR Syariah. Ayat (2) Informasi terkait pemilik didapatkan oleh OJK dari berbagai sumber, antara lain: a. penelitian atau pemeriksaan; b. putusan pengadilan; dan/atau c. sumber lain yang dapat diverifikasi kebenarannya. Ayat (3) Cukup jelas. Ayat (4) Cukup jelas.||3|c|wajib mengalihkan seluruh kepemilikan saham paling lama 1 (satu) tahun, sejak tanggal keputusan OJK yang menetapkan pemilik BPR atau BPR Syariah tidak memenuhi persyaratan dan/atau melanggar ketentuan larangan.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|33|Pasal 33|Dalam hal pemilik BPR atau BPR Syariah tidak mengalihkan seluruh kepemilikan saham sesuai dengan jangka waktu yang ditetapkan sebagaimana dimaksud pada ayat (2) huruf c, pembayaran dividen kepada pemilik BPR atau BPR Syariah tersebut ditunda sampai dengan pemilik BPR atau BPR Syariah tersebut mengalihkan kepemilikan saham.|Ayat (1) Yang dimaksud dengan “pemilik” adalah pemegang saham, PSP, dan pengendali terakhir dari PSP berbentuk badan hukum. Huruf a Memiliki akhlak dan moral yang baik antara lain ditunjukkan dengan: 1. sikap mematuhi ketentuan yang berlaku, termasuk tidak pernah dihukum karena terbukti melakukan tindak pidana; 2. tidak dikenai sanksi pidana yang berkekuatan hukum tetap; dan 3. tidak termasuk sebagai pihak yang dilarang menjadi pihak utama sesuai Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Huruf b Yang dimaksud dengan “ketentuan peraturan perundang-undangan” termasuk komitmen untuk mengembangkan BPR atau BPR Syariah dan bersedia menangani permasalahan keuangan BPR atau BPR Syariah. Ayat (2) Informasi terkait pemilik didapatkan oleh OJK dari berbagai sumber, antara lain: a. penelitian atau pemeriksaan; b. putusan pengadilan; dan/atau c. sumber lain yang dapat diverifikasi kebenarannya. Ayat (3) Cukup jelas. Ayat (4) Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|33|Pasal 33|Dalam hal pemilik BPR atau BPR Syariah berbentuk badan hukum, persyaratan sebagaimana dimaksud pada ayat (1) berlaku bagi pemilik, anggota direksi atau yang setara, dan anggota dewan komisaris atau yang setara dari badan hukum.|Ayat (1) Yang dimaksud dengan “pemilik” adalah pemegang saham, PSP, dan pengendali terakhir dari PSP berbentuk badan hukum. Huruf a Memiliki akhlak dan moral yang baik antara lain ditunjukkan dengan: 1. sikap mematuhi ketentuan yang berlaku, termasuk tidak pernah dihukum karena terbukti melakukan tindak pidana; 2. tidak dikenai sanksi pidana yang berkekuatan hukum tetap; dan 3. tidak termasuk sebagai pihak yang dilarang menjadi pihak utama sesuai Peraturan OJK mengenai penilaian kembali bagi pihak utama lembaga jasa keuangan. Huruf b Yang dimaksud dengan “ketentuan peraturan perundang-undangan” termasuk komitmen untuk mengembangkan BPR atau BPR Syariah dan bersedia menangani permasalahan keuangan BPR atau BPR Syariah. Ayat (2) Informasi terkait pemilik didapatkan oleh OJK dari berbagai sumber, antara lain: a. penelitian atau pemeriksaan; b. putusan pengadilan; dan/atau c. sumber lain yang dapat diverifikasi kebenarannya. Ayat (3) Cukup jelas. Ayat (4) Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|34|Pasal 34|Dalam hal terdapat perubahan pemilik, anggota direksi, anggota dewan komisaris, atau pengurus dari PSP berbentuk badan hukum, BPR atau BPR Syariah wajib menyampaikan laporan perubahan secara daring melalui sistem pelaporan OJK paling lama 1 (satu) bulan setelah terjadinya perubahan.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|34|Pasal 34|Dalam hal sistem pelaporan OJK secara daring belum tersedia, BPR atau BPR Syariah wajib menyampaikan laporan perubahan sebagaimana dimaksud pada ayat (1) secara luring paling lama 1 (satu) bulan setelah terjadinya perubahan.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|34|Pasal 34|Laporan sebagaimana dimaksud pada ayat (1) dan ayat (2) disertai dengan:|Cukup jelas.||1|a|berita acara RUPS dari PSP berbentuk badan hukum; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7 TAHUN 2024 TENTANG BANK PEREKONOMIAN RAKYAT DAN BANK PEREKONOMIAN RAKYAT SYARIAH|POJK|25 April 2024|||Bab III|34|Pasal 34|Laporan sebagaimana dimaksud pada ayat (1) dan ayat (2) disertai dengan:|Cukup jelas.||2|b|akta perubahan anggaran dasar dari PSP berbentuk badan hukum.
