Regulasi|Tipe|Tanggal|Status|Properti Regulasi|Bagian (Section)|Kode Item|Item Ref|Item|Item Description|Property|Kode Sub Item|Sub Item Ref|Sub Item
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|13|Pasal 5 ayat 4|Ketentuan sebagaimana dimaksud pada ayat (3) dapat dikecualikan terhadap Aset Produktif yang ditetapkan berdasarkan faktor penilaian yang berbeda.|Contoh penetapan kualitas Aset Produktif berdasarkan faktor penilaian yang berbeda: Kualitas Kredit ditetapkan berdasarkan faktor penilaian berupa prospek usaha, kinerja debitur, dan kemampuan membayar. Di sisi lain, kualitas Surat Berharga ditetapkan berdasarkan faktor penilaian berupa peringkat, ketepatan pembayaran kupon atau kewajiban lain yang sejenis, dan jatuh tempo pembayaran. Karena terdapat perbedaan faktor penilaian untuk penetapan kualitas Kredit dan Surat Berharga maka kualitas Kredit dan Surat Berharga dapat ditetapkan secara berbeda meskipun untuk debitur atau proyek yang sama.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|14|Pasal 5 ayat 5|BPR wajib melakukan evaluasi dan penyesuaian jika terdapat perubahan atas penetapan kualitas sebagaimana dimaksud pada ayat (1) paling lama untuk posisi akhir bulan Maret, bulan Juni, bulan September, dan bulan Desember.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|15|Pasal 6 ayat 1|BPR dapat menetapkan kualitas yang tidak sama untuk Aset Produktif yang diberikan kepada Debitur sebagaimana dimaksud dalam Pasal 4 ayat (1) atau Pasal 5 ayat (1) dalam hal Debitur memenuhi persyaratan paling sedikit:|Huruf a Sumber dana antara lain gaji, warisan, dan/atau penghasilan lainnya. Huruf b Yang dimaksud dengan “pemisahan yang tegas antara arus kas dari masing-masing proyek, usaha, atau sumber dana yang berbeda” adalah tidak terdapat keterkaitan yang signifikan dalam arus kas antar proyek, usaha, atau sumber dana. Keterkaitan arus kas dianggap signifikan antara lain dalam hal kelangsungan arus kas suatu proyek, usaha, atau sumber dana akan terganggu jika arus kas proyek, usaha, atau sumber dana lain mengalami gangguan. Informasi pemisahan arus kas dari masing-masing proyek, usaha, atau sumber dana dituangkan dalam analisis kredit pada saat proses pemberian kredit dan didokumentasikan secara memadai.||1|a|Debitur memiliki beberapa: 1. proyek; 2. usaha; atau 3. sumber dana, yang berbeda, yang menjadi sumber pembayaran pokok dan/atau bunga; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|15|Pasal 6 ayat 1|BPR dapat menetapkan kualitas yang tidak sama untuk Aset Produktif yang diberikan kepada Debitur sebagaimana dimaksud dalam Pasal 4 ayat (1) atau Pasal 5 ayat (1) dalam hal Debitur memenuhi persyaratan paling sedikit:|Huruf a Sumber dana antara lain gaji, warisan, dan/atau penghasilan lainnya. Huruf b Yang dimaksud dengan “pemisahan yang tegas antara arus kas dari masing-masing proyek, usaha, atau sumber dana yang berbeda” adalah tidak terdapat keterkaitan yang signifikan dalam arus kas antar proyek, usaha, atau sumber dana. Keterkaitan arus kas dianggap signifikan antara lain dalam hal kelangsungan arus kas suatu proyek, usaha, atau sumber dana akan terganggu jika arus kas proyek, usaha, atau sumber dana lain mengalami gangguan. Informasi pemisahan arus kas dari masing-masing proyek, usaha, atau sumber dana dituangkan dalam analisis kredit pada saat proses pemberian kredit dan didokumentasikan secara memadai.||2|b|terdapat pemisahan yang tegas antara arus kas dari masing-masing proyek, usaha, atau sumber dana, yang menjadi sumber pembayaran pokok dan/atau bunga.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|16|Pasal 6 ayat 2|BPR yang menetapkan kualitas yang tidak sama untuk Aset Produktif yang diberikan kepada 1 (satu) Debitur sebagaimana dimaksud pada ayat (1) wajib mendokumentasikan daftar yang memuat nama Debitur beserta rincian yang meliputi proyek atau usaha yang dibiayai, sumber dana yang berbeda, plafon dan baki debet Aset Produktif, kualitas yang ditetapkan oleh BPR, kualitas yang ditetapkan oleh BPR lain, surat pernyataan dari debitur dan salinan perjanjian kredit dari BPR lain, dan alasan penetapan kualitas yang tidak sama.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|17|Pasal 6 ayat 3|BPR wajib menyampaikan laporan perbedaan kualitas berupa daftar Debitur beserta rincian sebagaimana dimaksud pada ayat (2) untuk posisi akhir bulan Maret, bulan Juni, bulan September, dan bulan Desember.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|18|Pasal 6 ayat 4|Laporan perbedaan kualitas aset produktif sebagaimana dimaksud pada ayat (3) disampaikan kepada Otoritas Jasa Keuangan sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai pelaporan bank perkreditan rakyat dan bank pembiayaan rakyat syariah melalui sistem pelaporan Otoritas Jasa Keuangan dengan format laporan tercantum dalam Lampiran I yang merupakan bagian tidak terpisahkan dari Peraturan Otoritas Jasa Keuangan ini.|Penyampaian laporan perbedaan kualitas dilakukan dalam bentuk portable document format (.pdf).||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|19|Pasal 6 ayat 5|Dalam hal berdasarkan hasil pengawasan Otoritas Jasa Keuangan diketahui bahwa penetapan yang dilakukan BPR tidak memenuhi persyaratan sebagaimana dimaksud pada ayat (1), BPR melakukan penetapan sesuai dengan ketentuan sebagaimana dimaksud dalam Pasal 4 ayat (1) huruf a atau Pasal 5 ayat (1) huruf a.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|20|Pasal 7 ayat 1|Kualitas Aset Produktif dalam bentuk Kredit yang diberikan oleh setiap BPR kepada 1 (satu) Debitur atau 1 (satu) proyek atau usaha dinilai berdasarkan faktor penilaian:|Prospek usaha termasuk prospek proyek yang menjadi bagian dari usaha tersebut.||1|a|prospek usaha;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|20|Pasal 7 ayat 1|Kualitas Aset Produktif dalam bentuk Kredit yang diberikan oleh setiap BPR kepada 1 (satu) Debitur atau 1 (satu) proyek atau usaha dinilai berdasarkan faktor penilaian:|Prospek usaha termasuk prospek proyek yang menjadi bagian dari usaha tersebut.||2|b|kinerja Debitur; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|20|Pasal 7 ayat 1|Kualitas Aset Produktif dalam bentuk Kredit yang diberikan oleh setiap BPR kepada 1 (satu) Debitur atau 1 (satu) proyek atau usaha dinilai berdasarkan faktor penilaian:|Prospek usaha termasuk prospek proyek yang menjadi bagian dari usaha tersebut.||3|c|kemampuan membayar.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|21|Pasal 7 ayat 2|Kualitas Aset Produktif dalam bentuk Kredit yang diberikan oleh setiap BPR kepada 1 (satu) Debitur atau 1 (satu) proyek atau usaha dengan jumlah paling banyak Rp5.000.000.000,00 (lima miliar rupiah) dapat dinilai berdasarkan ketepatan pembayaran pokok dan/atau bunga.|Batas jumlah (limit) diperhitungkan terhadap seluruh fasilitas Kredit yang diberikan kepada 1 (satu) Debitur atau lebih dari 1 (satu) Debitur ketika Kredit digunakan untuk membiayai proyek atau usaha yang sama. Ketepatan pembayaran pokok dan/atau bunga antara lain dinilai melalui pembayaran pokok dan/atau bunga tepat waktu, dan/atau tidak terdapat tunggakan dan sesuai dengan persyaratan Kredit yang diperjanjikan.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|22|Pasal 7 ayat 3|Penetapan kualitas Aset Produktif dalam bentuk Kredit sebagaimana dimaksud pada ayat (1) dan ayat (2) tercantum dalam Lampiran II yang merupakan bagian tidak terpisahkan dari Peraturan Otoritas Jasa Keuangan ini.|Cukup jelas.||||
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|23|Pasal 8 ayat 1|Penilaian terhadap prospek usaha sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf a meliputi penilaian terhadap komponen:|Huruf a Potensi pertumbuhan usaha antara lain dinilai melalui proyeksi pertumbuhan usaha Debitur. Huruf b Kondisi pasar dan posisi Debitur dalam persaingan antara lain dinilai melalui dampak kondisi perekonomian dan/atau persaingan usaha di pasar terhadap usaha Debitur. Huruf c Kualitas manajemen dan permasalahan tenaga kerja antara lain dinilai melalui tata kelola manajemen usaha Debitur, komposisi tenaga kerja, dan/atau perselisihan atau pemogokan tenaga kerja. Huruf d Dukungan dari pemilik, grup, atau afiliasi antara lain dinilai dari kapasitas dan kemampuan pemilik, grup, atau afiliasi dalam mendukung usaha Debitur. Huruf e Yang dimaksud dengan “Debitur” adalah Debitur yang memiliki kewajiban melakukan upaya pengelolaan lingkungan hidup sesuai dengan ketentuan peraturan perundang-undangan mengenai perlindungan dan pengelolaan lingkungan hidup.||1|a|potensi pertumbuhan usaha;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|23|Pasal 8 ayat 1|Penilaian terhadap prospek usaha sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf a meliputi penilaian terhadap komponen:|Huruf a Potensi pertumbuhan usaha antara lain dinilai melalui proyeksi pertumbuhan usaha Debitur. Huruf b Kondisi pasar dan posisi Debitur dalam persaingan antara lain dinilai melalui dampak kondisi perekonomian dan/atau persaingan usaha di pasar terhadap usaha Debitur. Huruf c Kualitas manajemen dan permasalahan tenaga kerja antara lain dinilai melalui tata kelola manajemen usaha Debitur, komposisi tenaga kerja, dan/atau perselisihan atau pemogokan tenaga kerja. Huruf d Dukungan dari pemilik, grup, atau afiliasi antara lain dinilai dari kapasitas dan kemampuan pemilik, grup, atau afiliasi dalam mendukung usaha Debitur. Huruf e Yang dimaksud dengan “Debitur” adalah Debitur yang memiliki kewajiban melakukan upaya pengelolaan lingkungan hidup sesuai dengan ketentuan peraturan perundang-undangan mengenai perlindungan dan pengelolaan lingkungan hidup.||2|b|kondisi pasar dan posisi Debitur dalam persaingan;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|23|Pasal 8 ayat 1|Penilaian terhadap prospek usaha sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf a meliputi penilaian terhadap komponen:|Huruf a Potensi pertumbuhan usaha antara lain dinilai melalui proyeksi pertumbuhan usaha Debitur. Huruf b Kondisi pasar dan posisi Debitur dalam persaingan antara lain dinilai melalui dampak kondisi perekonomian dan/atau persaingan usaha di pasar terhadap usaha Debitur. Huruf c Kualitas manajemen dan permasalahan tenaga kerja antara lain dinilai melalui tata kelola manajemen usaha Debitur, komposisi tenaga kerja, dan/atau perselisihan atau pemogokan tenaga kerja. Huruf d Dukungan dari pemilik, grup, atau afiliasi antara lain dinilai dari kapasitas dan kemampuan pemilik, grup, atau afiliasi dalam mendukung usaha Debitur. Huruf e Yang dimaksud dengan “Debitur” adalah Debitur yang memiliki kewajiban melakukan upaya pengelolaan lingkungan hidup sesuai dengan ketentuan peraturan perundang-undangan mengenai perlindungan dan pengelolaan lingkungan hidup.||3|c|kualitas manajemen dan permasalahan tenaga kerja;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|23|Pasal 8 ayat 1|Penilaian terhadap prospek usaha sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf a meliputi penilaian terhadap komponen:|Huruf a Potensi pertumbuhan usaha antara lain dinilai melalui proyeksi pertumbuhan usaha Debitur. Huruf b Kondisi pasar dan posisi Debitur dalam persaingan antara lain dinilai melalui dampak kondisi perekonomian dan/atau persaingan usaha di pasar terhadap usaha Debitur. Huruf c Kualitas manajemen dan permasalahan tenaga kerja antara lain dinilai melalui tata kelola manajemen usaha Debitur, komposisi tenaga kerja, dan/atau perselisihan atau pemogokan tenaga kerja. Huruf d Dukungan dari pemilik, grup, atau afiliasi antara lain dinilai dari kapasitas dan kemampuan pemilik, grup, atau afiliasi dalam mendukung usaha Debitur. Huruf e Yang dimaksud dengan “Debitur” adalah Debitur yang memiliki kewajiban melakukan upaya pengelolaan lingkungan hidup sesuai dengan ketentuan peraturan perundang-undangan mengenai perlindungan dan pengelolaan lingkungan hidup.||4|d|dukungan dari pemilik, grup, atau afiliasi; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|23|Pasal 8 ayat 1|Penilaian terhadap prospek usaha sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf a meliputi penilaian terhadap komponen:|Huruf a Potensi pertumbuhan usaha antara lain dinilai melalui proyeksi pertumbuhan usaha Debitur. Huruf b Kondisi pasar dan posisi Debitur dalam persaingan antara lain dinilai melalui dampak kondisi perekonomian dan/atau persaingan usaha di pasar terhadap usaha Debitur. Huruf c Kualitas manajemen dan permasalahan tenaga kerja antara lain dinilai melalui tata kelola manajemen usaha Debitur, komposisi tenaga kerja, dan/atau perselisihan atau pemogokan tenaga kerja. Huruf d Dukungan dari pemilik, grup, atau afiliasi antara lain dinilai dari kapasitas dan kemampuan pemilik, grup, atau afiliasi dalam mendukung usaha Debitur. Huruf e Yang dimaksud dengan “Debitur” adalah Debitur yang memiliki kewajiban melakukan upaya pengelolaan lingkungan hidup sesuai dengan ketentuan peraturan perundang-undangan mengenai perlindungan dan pengelolaan lingkungan hidup.||5|e|upaya yang dilakukan Debitur untuk memelihara lingkungan hidup.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|24|Pasal 8 ayat 2|Penilaian terhadap kinerja Debitur sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf b meliputi penilaian terhadap komponen:|Huruf a Profitabilitas antara lain dinilai melalui analisis pendapatan dan biaya (cost and benefit analysis) dan/atau pertumbuhan laba dari periode ke periode. Huruf b Struktur permodalan antara lain dinilai melalui kemampuan modal Debitur untuk membiayai usaha termasuk kemampuan untuk melakukan penambahan modal dalam hal diperlukan. Huruf c Arus kas antara lain dinilai melalui analisis likuiditas dan modal kerja usaha Debitur dan/atau kemampuan Debitur dalam memenuhi kewajiban pembayaran pokok dan/atau bunga tanpa dukungan sumber dana lain selain proyek atau usaha yang dibiayai.||1|a|profitabilitas;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|24|Pasal 8 ayat 2|Penilaian terhadap kinerja Debitur sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf b meliputi penilaian terhadap komponen:|Huruf a Profitabilitas antara lain dinilai melalui analisis pendapatan dan biaya (cost and benefit analysis) dan/atau pertumbuhan laba dari periode ke periode. Huruf b Struktur permodalan antara lain dinilai melalui kemampuan modal Debitur untuk membiayai usaha termasuk kemampuan untuk melakukan penambahan modal dalam hal diperlukan. Huruf c Arus kas antara lain dinilai melalui analisis likuiditas dan modal kerja usaha Debitur dan/atau kemampuan Debitur dalam memenuhi kewajiban pembayaran pokok dan/atau bunga tanpa dukungan sumber dana lain selain proyek atau usaha yang dibiayai.||2|b|struktur permodalan; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|24|Pasal 8 ayat 2|Penilaian terhadap kinerja Debitur sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf b meliputi penilaian terhadap komponen:|Huruf a Profitabilitas antara lain dinilai melalui analisis pendapatan dan biaya (cost and benefit analysis) dan/atau pertumbuhan laba dari periode ke periode. Huruf b Struktur permodalan antara lain dinilai melalui kemampuan modal Debitur untuk membiayai usaha termasuk kemampuan untuk melakukan penambahan modal dalam hal diperlukan. Huruf c Arus kas antara lain dinilai melalui analisis likuiditas dan modal kerja usaha Debitur dan/atau kemampuan Debitur dalam memenuhi kewajiban pembayaran pokok dan/atau bunga tanpa dukungan sumber dana lain selain proyek atau usaha yang dibiayai.||3|c|arus kas.
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|25|Pasal 8 ayat 3|Penilaian terhadap kemampuan membayar sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf c meliputi penilaian terhadap komponen:|Huruf a Ketepatan pembayaran pokok dan/atau bunga antara lain dinilai melalui pembayaran pokok dan/atau bunga tepat waktu, dan/atau tidak terdapat tunggakan dan sesuai dengan persyaratan Kredit yang diperjanjikan. Huruf b Ketersediaan dan keakuratan informasi keuangan Debitur antara lain dinilai melalui penyampaian informasi keuangan oleh Debitur secara teratur dan akurat yang dapat diyakini kebenarannya. Huruf c Kelengkapan dokumentasi Kredit antara lain dinilai melalui pemenuhan persyaratan dokumentasi Kredit berdasarkan kebijakan dan prosedur perkreditan. Huruf d Kepatuhan terhadap perjanjian Kredit antara lain dinilai melalui tingkat pelanggaran Debitur terhadap perjanjian Kredit. Huruf e Kesesuaian penggunaan dana antara lain dinilai melalui kesesuaian antara realisasi penggunaan dana dengan tujuan permohonan Kredit dan/atau kesesuaian fasilitas Kredit dengan kebutuhan Debitur. Huruf f Kewajaran sumber pembayaran kewajiban antara lain dinilai melalui kesesuaian sumber pembayaran kewajiban dengan proyek atau usaha yang dibiayai oleh BPR atau penghasilan Debitur bersangkutan.||1|a|ketepatan pembayaran pokok dan/atau bunga;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|25|Pasal 8 ayat 3|Penilaian terhadap kemampuan membayar sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf c meliputi penilaian terhadap komponen:|Huruf a Ketepatan pembayaran pokok dan/atau bunga antara lain dinilai melalui pembayaran pokok dan/atau bunga tepat waktu, dan/atau tidak terdapat tunggakan dan sesuai dengan persyaratan Kredit yang diperjanjikan. Huruf b Ketersediaan dan keakuratan informasi keuangan Debitur antara lain dinilai melalui penyampaian informasi keuangan oleh Debitur secara teratur dan akurat yang dapat diyakini kebenarannya. Huruf c Kelengkapan dokumentasi Kredit antara lain dinilai melalui pemenuhan persyaratan dokumentasi Kredit berdasarkan kebijakan dan prosedur perkreditan. Huruf d Kepatuhan terhadap perjanjian Kredit antara lain dinilai melalui tingkat pelanggaran Debitur terhadap perjanjian Kredit. Huruf e Kesesuaian penggunaan dana antara lain dinilai melalui kesesuaian antara realisasi penggunaan dana dengan tujuan permohonan Kredit dan/atau kesesuaian fasilitas Kredit dengan kebutuhan Debitur. Huruf f Kewajaran sumber pembayaran kewajiban antara lain dinilai melalui kesesuaian sumber pembayaran kewajiban dengan proyek atau usaha yang dibiayai oleh BPR atau penghasilan Debitur bersangkutan.||2|b|ketersediaan dan keakuratan informasi keuangan Debitur;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|25|Pasal 8 ayat 3|Penilaian terhadap kemampuan membayar sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf c meliputi penilaian terhadap komponen:|Huruf a Ketepatan pembayaran pokok dan/atau bunga antara lain dinilai melalui pembayaran pokok dan/atau bunga tepat waktu, dan/atau tidak terdapat tunggakan dan sesuai dengan persyaratan Kredit yang diperjanjikan. Huruf b Ketersediaan dan keakuratan informasi keuangan Debitur antara lain dinilai melalui penyampaian informasi keuangan oleh Debitur secara teratur dan akurat yang dapat diyakini kebenarannya. Huruf c Kelengkapan dokumentasi Kredit antara lain dinilai melalui pemenuhan persyaratan dokumentasi Kredit berdasarkan kebijakan dan prosedur perkreditan. Huruf d Kepatuhan terhadap perjanjian Kredit antara lain dinilai melalui tingkat pelanggaran Debitur terhadap perjanjian Kredit. Huruf e Kesesuaian penggunaan dana antara lain dinilai melalui kesesuaian antara realisasi penggunaan dana dengan tujuan permohonan Kredit dan/atau kesesuaian fasilitas Kredit dengan kebutuhan Debitur. Huruf f Kewajaran sumber pembayaran kewajiban antara lain dinilai melalui kesesuaian sumber pembayaran kewajiban dengan proyek atau usaha yang dibiayai oleh BPR atau penghasilan Debitur bersangkutan.||3|c|kelengkapan dokumentasi Kredit;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|25|Pasal 8 ayat 3|Penilaian terhadap kemampuan membayar sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf c meliputi penilaian terhadap komponen:|Huruf a Ketepatan pembayaran pokok dan/atau bunga antara lain dinilai melalui pembayaran pokok dan/atau bunga tepat waktu, dan/atau tidak terdapat tunggakan dan sesuai dengan persyaratan Kredit yang diperjanjikan. Huruf b Ketersediaan dan keakuratan informasi keuangan Debitur antara lain dinilai melalui penyampaian informasi keuangan oleh Debitur secara teratur dan akurat yang dapat diyakini kebenarannya. Huruf c Kelengkapan dokumentasi Kredit antara lain dinilai melalui pemenuhan persyaratan dokumentasi Kredit berdasarkan kebijakan dan prosedur perkreditan. Huruf d Kepatuhan terhadap perjanjian Kredit antara lain dinilai melalui tingkat pelanggaran Debitur terhadap perjanjian Kredit. Huruf e Kesesuaian penggunaan dana antara lain dinilai melalui kesesuaian antara realisasi penggunaan dana dengan tujuan permohonan Kredit dan/atau kesesuaian fasilitas Kredit dengan kebutuhan Debitur. Huruf f Kewajaran sumber pembayaran kewajiban antara lain dinilai melalui kesesuaian sumber pembayaran kewajiban dengan proyek atau usaha yang dibiayai oleh BPR atau penghasilan Debitur bersangkutan.||4|d|kepatuhan terhadap perjanjian Kredit;
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|25|Pasal 8 ayat 3|Penilaian terhadap kemampuan membayar sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf c meliputi penilaian terhadap komponen:|Huruf a Ketepatan pembayaran pokok dan/atau bunga antara lain dinilai melalui pembayaran pokok dan/atau bunga tepat waktu, dan/atau tidak terdapat tunggakan dan sesuai dengan persyaratan Kredit yang diperjanjikan. Huruf b Ketersediaan dan keakuratan informasi keuangan Debitur antara lain dinilai melalui penyampaian informasi keuangan oleh Debitur secara teratur dan akurat yang dapat diyakini kebenarannya. Huruf c Kelengkapan dokumentasi Kredit antara lain dinilai melalui pemenuhan persyaratan dokumentasi Kredit berdasarkan kebijakan dan prosedur perkreditan. Huruf d Kepatuhan terhadap perjanjian Kredit antara lain dinilai melalui tingkat pelanggaran Debitur terhadap perjanjian Kredit. Huruf e Kesesuaian penggunaan dana antara lain dinilai melalui kesesuaian antara realisasi penggunaan dana dengan tujuan permohonan Kredit dan/atau kesesuaian fasilitas Kredit dengan kebutuhan Debitur. Huruf f Kewajaran sumber pembayaran kewajiban antara lain dinilai melalui kesesuaian sumber pembayaran kewajiban dengan proyek atau usaha yang dibiayai oleh BPR atau penghasilan Debitur bersangkutan.||5|e|kesesuaian penggunaan dana; dan
PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|11 Januari 2024|||Bab II|25|Pasal 8 ayat 3|Penilaian terhadap kemampuan membayar sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf c meliputi penilaian terhadap komponen:|Huruf a Ketepatan pembayaran pokok dan/atau bunga antara lain dinilai melalui pembayaran pokok dan/atau bunga tepat waktu, dan/atau tidak terdapat tunggakan dan sesuai dengan persyaratan Kredit yang diperjanjikan. Huruf b Ketersediaan dan keakuratan informasi keuangan Debitur antara lain dinilai melalui penyampaian informasi keuangan oleh Debitur secara teratur dan akurat yang dapat diyakini kebenarannya. Huruf c Kelengkapan dokumentasi Kredit antara lain dinilai melalui pemenuhan persyaratan dokumentasi Kredit berdasarkan kebijakan dan prosedur perkreditan. Huruf d Kepatuhan terhadap perjanjian Kredit antara lain dinilai melalui tingkat pelanggaran Debitur terhadap perjanjian Kredit. Huruf e Kesesuaian penggunaan dana antara lain dinilai melalui kesesuaian antara realisasi penggunaan dana dengan tujuan permohonan Kredit dan/atau kesesuaian fasilitas Kredit dengan kebutuhan Debitur. Huruf f Kewajaran sumber pembayaran kewajiban antara lain dinilai melalui kesesuaian sumber pembayaran kewajiban dengan proyek atau usaha yang dibiayai oleh BPR atau penghasilan Debitur bersangkutan.||6|f|kewajaran sumber pembayaran kewajiban.
