Regulasi|Tipe|Tanggal|Status|Properti Regulasi|Bagian (Section)|Kode Item|Item Ref|Item|Item Description|Property|Kode Sub Item|Sub Item Ref|Sub Item
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|9|Pasal 4 ayat 3|Penerapan Strategi Anti Fraud wajib dilakukan terhadap pihak yang terlibat dalam kegiatan usaha LJK paling sedikit meliputi: a. Konsumen; b. internal LJK; dan c. pihak lain.|Ayat (3): Huruf a Cukup jelas; Huruf b Cukup jelas; Huruf c. Yang dimaksud "pihak lain" antara lain konsultan, vendor, akuntan publik, penilai, notaris, otoritas, dan pemerintah.||2|b|internal LJK; dan
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|9|Pasal 4 ayat 3|Penerapan Strategi Anti Fraud wajib dilakukan terhadap pihak yang terlibat dalam kegiatan usaha LJK paling sedikit meliputi: a. Konsumen; b. internal LJK; dan c. pihak lain.|Ayat (3): Huruf a Cukup jelas; Huruf b Cukup jelas; Huruf c. Yang dimaksud "pihak lain" antara lain konsultan, vendor, akuntan publik, penilai, notaris, otoritas, dan pemerintah.||3|c|pihak lain.
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|10|Pasal 4 ayat 4|Dalam menyusun dan menerapkan Strategi Anti Fraud, LJK menetapkan sasaran penerapan Strategi Anti Fraud dan menetapkan program kerja untuk mencapai sasaran tersebut.|Cukup jelas.||||
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|11|Pasal 5|Penyusunan dan penerapan Strategi Anti Fraud terdiri atas 4 (empat) pilar, meliputi: a. pencegahan; b. deteksi; c. investigasi, pelaporan, dan sanksi; dan d. pemantauan, evaluasi, dan tindak lanjut.|Huruf a. Pilar pencegahan berisi langkah untuk mengurangi risiko terjadinya Fraud, mencakup kesadaran anti Fraud, identifikasi kerawanan, dan kebijakan mengenal pegawai, serta langkah lain yang diperlukan untuk pencegahan Fraud; Huruf b. Pilar deteksi berisi langkah untuk mengidentifikasi dan menemukan Fraud dalam kegiatan usaha LJK, mencakup kebijakan dan mekanisme whistleblowing, pemeriksaan mendadak, dan sistem pengawasan, serta langkah lain yang diperlukan untuk deteksi Fraud; Huruf c. Pilar investigasi, pelaporan, dan sanksi berisi langkah untuk penyelidikan atau investigasi, sistem pelaporan, dan pengenaan sanksi terhadap kejadian Fraud dalam kegiatan usaha LJK, serta langkah lain yang diperlukan untuk investigasi, pelaporan, dan pengenaan sanksi; Huruf d. Pilar pemantauan, evaluasi, dan tindak lanjut berisi langkah untuk melakukan pemantauan, evaluasi, dan menindaklanjuti Fraud, serta langkah lain yang diperlukan untuk pemantauan, evaluasi, dan tindak lanjut.||1|a|pencegahan;
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|11|Pasal 5|Penyusunan dan penerapan Strategi Anti Fraud terdiri atas 4 (empat) pilar, meliputi: a. pencegahan; b. deteksi; c. investigasi, pelaporan, dan sanksi; dan d. pemantauan, evaluasi, dan tindak lanjut.|Huruf a. Pilar pencegahan berisi langkah untuk mengurangi risiko terjadinya Fraud, mencakup kesadaran anti Fraud, identifikasi kerawanan, dan kebijakan mengenal pegawai, serta langkah lain yang diperlukan untuk pencegahan Fraud; Huruf b. Pilar deteksi berisi langkah untuk mengidentifikasi dan menemukan Fraud dalam kegiatan usaha LJK, mencakup kebijakan dan mekanisme whistleblowing, pemeriksaan mendadak, dan sistem pengawasan, serta langkah lain yang diperlukan untuk deteksi Fraud; Huruf c. Pilar investigasi, pelaporan, dan sanksi berisi langkah untuk penyelidikan atau investigasi, sistem pelaporan, dan pengenaan sanksi terhadap kejadian Fraud dalam kegiatan usaha LJK, serta langkah lain yang diperlukan untuk investigasi, pelaporan, dan pengenaan sanksi; Huruf d. Pilar pemantauan, evaluasi, dan tindak lanjut berisi langkah untuk melakukan pemantauan, evaluasi, dan menindaklanjuti Fraud, serta langkah lain yang diperlukan untuk pemantauan, evaluasi, dan tindak lanjut.||2|b|deteksi;
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|11|Pasal 5|Penyusunan dan penerapan Strategi Anti Fraud terdiri atas 4 (empat) pilar, meliputi: a. pencegahan; b. deteksi; c. investigasi, pelaporan, dan sanksi; dan d. pemantauan, evaluasi, dan tindak lanjut.|Huruf a. Pilar pencegahan berisi langkah untuk mengurangi risiko terjadinya Fraud, mencakup kesadaran anti Fraud, identifikasi kerawanan, dan kebijakan mengenal pegawai, serta langkah lain yang diperlukan untuk pencegahan Fraud; Huruf b. Pilar deteksi berisi langkah untuk mengidentifikasi dan menemukan Fraud dalam kegiatan usaha LJK, mencakup kebijakan dan mekanisme whistleblowing, pemeriksaan mendadak, dan sistem pengawasan, serta langkah lain yang diperlukan untuk deteksi Fraud; Huruf c. Pilar investigasi, pelaporan, dan sanksi berisi langkah untuk penyelidikan atau investigasi, sistem pelaporan, dan pengenaan sanksi terhadap kejadian Fraud dalam kegiatan usaha LJK, serta langkah lain yang diperlukan untuk investigasi, pelaporan, dan pengenaan sanksi; Huruf d. Pilar pemantauan, evaluasi, dan tindak lanjut berisi langkah untuk melakukan pemantauan, evaluasi, dan menindaklanjuti Fraud, serta langkah lain yang diperlukan untuk pemantauan, evaluasi, dan tindak lanjut.||3|c|investigasi, pelaporan, dan sanksi; dan
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|11|Pasal 5|Penyusunan dan penerapan Strategi Anti Fraud terdiri atas 4 (empat) pilar, meliputi: a. pencegahan; b. deteksi; c. investigasi, pelaporan, dan sanksi; dan d. pemantauan, evaluasi, dan tindak lanjut.|Huruf a. Pilar pencegahan berisi langkah untuk mengurangi risiko terjadinya Fraud, mencakup kesadaran anti Fraud, identifikasi kerawanan, dan kebijakan mengenal pegawai, serta langkah lain yang diperlukan untuk pencegahan Fraud; Huruf b. Pilar deteksi berisi langkah untuk mengidentifikasi dan menemukan Fraud dalam kegiatan usaha LJK, mencakup kebijakan dan mekanisme whistleblowing, pemeriksaan mendadak, dan sistem pengawasan, serta langkah lain yang diperlukan untuk deteksi Fraud; Huruf c. Pilar investigasi, pelaporan, dan sanksi berisi langkah untuk penyelidikan atau investigasi, sistem pelaporan, dan pengenaan sanksi terhadap kejadian Fraud dalam kegiatan usaha LJK, serta langkah lain yang diperlukan untuk investigasi, pelaporan, dan pengenaan sanksi; Huruf d. Pilar pemantauan, evaluasi, dan tindak lanjut berisi langkah untuk melakukan pemantauan, evaluasi, dan menindaklanjuti Fraud, serta langkah lain yang diperlukan untuk pemantauan, evaluasi, dan tindak lanjut.||4|d|pemantauan, evaluasi, dan tindak lanjut.
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|12|Pasal 6 ayat 1|LJK yang telah memiliki kewajiban penerapan manajemen risiko wajib menerapkan manajemen risiko sesuai dengan peraturan Otoritas Jasa Keuangan mengenai penerapan manajemen risiko yang berlaku bagi masing-masing LJK.|Cukup jelas.||||
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|13|Pasal 6 ayat 2|LJK yang belum memiliki kewajiban menerapkan manajemen risiko wajib menerapkan manajemen risiko sebagaimana dimaksud pada ayat (1) paling sedikit memuat penguatan terhadap aspek: a. pengawasan aktif Direksi dan Dewan Komisaris; b. kebijakan dan prosedur; c. struktur organisasi dan pertanggungjawaban; dan d. pengendalian dan pemantauan, sebagaimana tercantum dalam Lampiran I yang merupakan bagian tidak terpisahkan dari Peraturan Otoritas Jasa Keuangan ini.|Cukup jelas.||1|a|pengawasan aktif Direksi dan Dewan Komisaris;
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|13|Pasal 6 ayat 2|LJK yang belum memiliki kewajiban menerapkan manajemen risiko wajib menerapkan manajemen risiko sebagaimana dimaksud pada ayat (1) paling sedikit memuat penguatan terhadap aspek: a. pengawasan aktif Direksi dan Dewan Komisaris; b. kebijakan dan prosedur; c. struktur organisasi dan pertanggungjawaban; dan d. pengendalian dan pemantauan, sebagaimana tercantum dalam Lampiran I yang merupakan bagian tidak terpisahkan dari Peraturan Otoritas Jasa Keuangan ini.|Cukup jelas.||2|b|kebijakan dan prosedur;
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|13|Pasal 6 ayat 2|LJK yang belum memiliki kewajiban menerapkan manajemen risiko wajib menerapkan manajemen risiko sebagaimana dimaksud pada ayat (1) paling sedikit memuat penguatan terhadap aspek: a. pengawasan aktif Direksi dan Dewan Komisaris; b. kebijakan dan prosedur; c. struktur organisasi dan pertanggungjawaban; dan d. pengendalian dan pemantauan, sebagaimana tercantum dalam Lampiran I yang merupakan bagian tidak terpisahkan dari Peraturan Otoritas Jasa Keuangan ini.|Cukup jelas.||3|c|struktur organisasi dan pertanggungjawaban; dan
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|13|Pasal 6 ayat 2|LJK yang belum memiliki kewajiban menerapkan manajemen risiko wajib menerapkan manajemen risiko sebagaimana dimaksud pada ayat (1) paling sedikit memuat penguatan terhadap aspek: a. pengawasan aktif Direksi dan Dewan Komisaris; b. kebijakan dan prosedur; c. struktur organisasi dan pertanggungjawaban; dan d. pengendalian dan pemantauan, sebagaimana tercantum dalam Lampiran I yang merupakan bagian tidak terpisahkan dari Peraturan Otoritas Jasa Keuangan ini.|Cukup jelas.||4|d|pengendalian dan pemantauan, sebagaimana tercantum dalam Lampiran I yang merupakan bagian tidak terpisahkan dari Peraturan Otoritas Jasa Keuangan ini.
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|14|Pasal 7 ayat 1|Untuk menjaga dan meningkatkan pemahaman dan kepedulian terhadap penerapan Strategi Anti Fraud, LJK wajib melakukan edukasi, pengembangan kompetensi, dan/atau sosialisasi atas kebijakan anti Fraud.|Edukasi, pengembangan kompetensi, dan/atau sosialisasi atas kebijakan anti Fraud disesuaikan dengan kebutuhan, ukuran, dan kompleksitas LJK.||||
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|15|Pasal 7 ayat 2|LJK harus melakukan: a. edukasi dan pengembangan kompetensi kepada pihak internal; dan b. edukasi dan/atau sosialisasi kepada pihak eksternal, terhadap kebijakan anti Fraud, paling sedikit 1 (satu) kali dalam 1 (satu) tahun.|Ayat (2): Huruf a. Edukasi dan pengembangan kompetensi yang dapat diberikan LJK misalnya mengenai prosedur pelaksanaan kebijakan anti Fraud, metodologi pendeteksian Fraud, dan tata cara pelaporan kejadian Fraud; Huruf b. Edukasi dan/atau sosialisasi atas kebijakan anti Fraud yang dapat diberikan LJK misalnya mengenai kesadaran anti Fraud dan tata cara pelaporan kejadian Fraud.||1|a|edukasi dan pengembangan kompetensi kepada pihak internal; dan
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|15|Pasal 7 ayat 2|LJK harus melakukan: a. edukasi dan pengembangan kompetensi kepada pihak internal; dan b. edukasi dan/atau sosialisasi kepada pihak eksternal, terhadap kebijakan anti Fraud, paling sedikit 1 (satu) kali dalam 1 (satu) tahun.|Ayat (2): Huruf a. Edukasi dan pengembangan kompetensi yang dapat diberikan LJK misalnya mengenai prosedur pelaksanaan kebijakan anti Fraud, metodologi pendeteksian Fraud, dan tata cara pelaporan kejadian Fraud; Huruf b. Edukasi dan/atau sosialisasi atas kebijakan anti Fraud yang dapat diberikan LJK misalnya mengenai kesadaran anti Fraud dan tata cara pelaporan kejadian Fraud.||2|b|edukasi dan/atau sosialisasi kepada pihak eksternal, terhadap kebijakan anti Fraud, paling sedikit 1 (satu) kali dalam 1 (satu) tahun.
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|16|Pasal 8 ayat 1|LJK wajib memiliki unit kerja atau fungsi yang bertugas menangani penerapan Strategi Anti Fraud dalam organisasi LJK.|Ayat (1): Pembentukan unit kerja atau fungsi yang bertugas menangani penerapan Strategi Anti Fraud dalam organisasi LJK disesuaikan dengan ukuran dan kompleksitas kegiatan usaha LJK serta harus disertai dengan wewenang dan tanggung jawab yang jelas. Bagi LJK yang telah memiliki kewajiban menerapkan manajemen risiko maka unit kerja atau fungsi yang menangani penerapan Strategi Anti Fraud dapat dilakukan oleh unit kerja atau fungsi kepatuhan dan/atau manajemen risiko. Bagi LJK yang belum memiliki kewajiban menerapkan manajemen risiko maka unit kerja atau fungsi yang menangani penerapan Strategi Anti Fraud dapat dirangkap oleh unit kerja atau fungsi lain sepanjang terdapat pengawasan berjenjang (dual control) dan mengedepankan prinsip pemisahan tugas (segregation of duties).||||
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|17|Pasal 8 ayat 2|Unit kerja atau fungsi yang bertugas menangani penerapan Strategi Anti Fraud sebagaimana dimaksud pada ayat (1): a. bertanggung jawab kepada anggota Direksi; dan b. memiliki hubungan komunikasi dan pelaporan secara langsung kepada Dewan Komisaris.|Ayat (2): Huruf a. Bagi LJK yang telah memiliki kewajiban menerapkan manajemen risiko, anggota Direksi yang membawahi unit kerja atau fungsi yang menangani penerapan Strategi Anti Fraud dijabat oleh anggota Direksi yang tidak membawahi unit kerja atau fungsi yang menangani operasional, keuangan, dan akuntansi. Bagi LJK yang belum memiliki kewajiban menerapkan manajemen risiko, anggota Direksi yang membawahi unit kerja atau fungsi yang menangani penerapan Strategi Anti Fraud dapat disesuaikan dengan ukuran dan kompleksitas kegiatan usaha LJK namun tetap memperhatikan objektivitas dan independensi; Huruf b Cukup jelas.||1|a|bertanggung jawab kepada anggota Direksi; dan
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|17|Pasal 8 ayat 2|Unit kerja atau fungsi yang bertugas menangani penerapan Strategi Anti Fraud sebagaimana dimaksud pada ayat (1): a. bertanggung jawab kepada anggota Direksi; dan b. memiliki hubungan komunikasi dan pelaporan secara langsung kepada Dewan Komisaris.|Ayat (2): Huruf a. Bagi LJK yang telah memiliki kewajiban menerapkan manajemen risiko, anggota Direksi yang membawahi unit kerja atau fungsi yang menangani penerapan Strategi Anti Fraud dijabat oleh anggota Direksi yang tidak membawahi unit kerja atau fungsi yang menangani operasional, keuangan, dan akuntansi. Bagi LJK yang belum memiliki kewajiban menerapkan manajemen risiko, anggota Direksi yang membawahi unit kerja atau fungsi yang menangani penerapan Strategi Anti Fraud dapat disesuaikan dengan ukuran dan kompleksitas kegiatan usaha LJK namun tetap memperhatikan objektivitas dan independensi; Huruf b Cukup jelas.||2|b|memiliki hubungan komunikasi dan pelaporan secara langsung kepada Dewan Komisaris.
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|18|Pasal 8 ayat 3|Pimpinan unit kerja atau pejabat yang membawahi fungsi yang bertugas menangani penerapan Strategi Anti Fraud sebagaimana dimaksud pada ayat (1) harus memiliki: a. sertifikat keahlian di bidang anti Fraud; b. pengalaman di bidang anti Fraud; dan/atau c. pengalaman yang memadai di bidang LJK terkait.|Pertimbangan untuk memilih pimpinan unit kerja atau pejabat yang membawahi fungsi Fraud serta persyaratan yang harus dimiliki disesuaikan dengan ukuran dan kompleksitas kegiatan usaha LJK. Huruf a Cukup jelas; Huruf b Cukup jelas; Huruf c. Pengalaman yang memadai di bidang LJK apabila pejabat tersebut memiliki pengetahuan di seluruh proses bisnis di LJK serta pengalaman di berbagai bidang operasional dan non operasional LJK.||1|a|sertifikat keahlian di bidang anti Fraud;
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|18|Pasal 8 ayat 3|Pimpinan unit kerja atau pejabat yang membawahi fungsi yang bertugas menangani penerapan Strategi Anti Fraud sebagaimana dimaksud pada ayat (1) harus memiliki: a. sertifikat keahlian di bidang anti Fraud; b. pengalaman di bidang anti Fraud; dan/atau c. pengalaman yang memadai di bidang LJK terkait.|Pertimbangan untuk memilih pimpinan unit kerja atau pejabat yang membawahi fungsi Fraud serta persyaratan yang harus dimiliki disesuaikan dengan ukuran dan kompleksitas kegiatan usaha LJK. Huruf a Cukup jelas; Huruf b Cukup jelas; Huruf c. Pengalaman yang memadai di bidang LJK apabila pejabat tersebut memiliki pengetahuan di seluruh proses bisnis di LJK serta pengalaman di berbagai bidang operasional dan non operasional LJK.||2|b|pengalaman di bidang anti Fraud; dan/atau
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab II|18|Pasal 8 ayat 3|Pimpinan unit kerja atau pejabat yang membawahi fungsi yang bertugas menangani penerapan Strategi Anti Fraud sebagaimana dimaksud pada ayat (1) harus memiliki: a. sertifikat keahlian di bidang anti Fraud; b. pengalaman di bidang anti Fraud; dan/atau c. pengalaman yang memadai di bidang LJK terkait.|Pertimbangan untuk memilih pimpinan unit kerja atau pejabat yang membawahi fungsi Fraud serta persyaratan yang harus dimiliki disesuaikan dengan ukuran dan kompleksitas kegiatan usaha LJK. Huruf a Cukup jelas; Huruf b Cukup jelas; Huruf c. Pengalaman yang memadai di bidang LJK apabila pejabat tersebut memiliki pengetahuan di seluruh proses bisnis di LJK serta pengalaman di berbagai bidang operasional dan non operasional LJK.||3|c|pengalaman yang memadai di bidang LJK terkait.
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Sanksi|19|Pasal 9 ayat 1|LJK, anggota Direksi, dan/atau anggota Dewan Komisaris yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 3 ayat (1), ayat (2), ayat (4), Pasal 4 ayat (1), ayat (3), Pasal 6 ayat (2), Pasal 7 ayat (1), dan Pasal 8 ayat (1) dikenai sanksi administratif berupa teguran tertulis atau peringatan tertulis oleh Otoritas Jasa Keuangan.|Cukup jelas.||||
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Sanksi|20|Pasal 9 ayat 2|LJK yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 6 ayat (1) dikenai sanksi sesuai dengan ketentuan Peraturan Otoritas Jasa Keuangan mengenai penerapan manajemen risiko yang berlaku bagi masing-masing LJK.|Cukup jelas.||||
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Sanksi|21|Pasal 9 ayat 3|Dalam hal LJK telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 3 ayat (1), ayat (4), Pasal 4 ayat (1), ayat (3), Pasal 6 ayat (2), Pasal 7 ayat (1), dan Pasal 8 ayat (1), Otoritas Jasa Keuangan dapat mengenakan sanksi administratif kepada LJK berupa: a. larangan untuk menerbitkan produk atau melaksanakan aktivitas baru; b. penghentian sementara sebagian kegiatan operasional; c. pembatasan kegiatan usaha; dan/atau d. pembekuan kegiatan usaha tertentu.|Cukup jelas.||1|a|larangan untuk menerbitkan produk atau melaksanakan aktivitas baru;
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Sanksi|21|Pasal 9 ayat 3|Dalam hal LJK telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 3 ayat (1), ayat (4), Pasal 4 ayat (1), ayat (3), Pasal 6 ayat (2), Pasal 7 ayat (1), dan Pasal 8 ayat (1), Otoritas Jasa Keuangan dapat mengenakan sanksi administratif kepada LJK berupa: a. larangan untuk menerbitkan produk atau melaksanakan aktivitas baru; b. penghentian sementara sebagian kegiatan operasional; c. pembatasan kegiatan usaha; dan/atau d. pembekuan kegiatan usaha tertentu.|Cukup jelas.||2|b|penghentian sementara sebagian kegiatan operasional;
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Sanksi|21|Pasal 9 ayat 3|Dalam hal LJK telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 3 ayat (1), ayat (4), Pasal 4 ayat (1), ayat (3), Pasal 6 ayat (2), Pasal 7 ayat (1), dan Pasal 8 ayat (1), Otoritas Jasa Keuangan dapat mengenakan sanksi administratif kepada LJK berupa: a. larangan untuk menerbitkan produk atau melaksanakan aktivitas baru; b. penghentian sementara sebagian kegiatan operasional; c. pembatasan kegiatan usaha; dan/atau d. pembekuan kegiatan usaha tertentu.|Cukup jelas.||3|c|pembatasan kegiatan usaha; dan/atau
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Sanksi|21|Pasal 9 ayat 3|Dalam hal LJK telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 3 ayat (1), ayat (4), Pasal 4 ayat (1), ayat (3), Pasal 6 ayat (2), Pasal 7 ayat (1), dan Pasal 8 ayat (1), Otoritas Jasa Keuangan dapat mengenakan sanksi administratif kepada LJK berupa: a. larangan untuk menerbitkan produk atau melaksanakan aktivitas baru; b. penghentian sementara sebagian kegiatan operasional; c. pembatasan kegiatan usaha; dan/atau d. pembekuan kegiatan usaha tertentu.|Cukup jelas.||4|d|pembekuan kegiatan usaha tertentu.
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Sanksi|22|Pasal 9 ayat 4|Dalam hal anggota Direksi dan/atau anggota Dewan Komisaris telah dikenai sanksi administratif sebagaimana dimaksud pada ayat (1) dan tetap melanggar ketentuan sebagaimana dimaksud dalam Pasal 3 ayat (2), Pasal 6 ayat (2), dan Pasal 7 ayat (1), Otoritas Jasa Keuangan dapat mengenakan sanksi administratif kepada anggota Direksi dan/atau anggota Dewan Komisaris berupa larangan sebagai pihak utama LJK sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai penilaian kembali bagi pihak utama LJK.|Cukup jelas.||||
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Sanksi|23|Pasal 9 ayat 5|Dalam hal berdasarkan penilaian Otoritas Jasa Keuangan terdapat pelanggaran signifikan sehingga perlu dikenai sanksi dengan segera, pengenaan sanksi sebagaimana dimaksud pada ayat (3) dan ayat (4) dapat langsung dikenakan tanpa didahului dengan pengenaan sanksi sebagaimana dimaksud pada ayat (1).|Pelanggaran signifikan berdasarkan penilaian Otoritas Jasa Keuangan antara lain apabila terjadi kesengajaan pelanggaran, kesalahan berulang, dan penolakan penyampaian laporan oleh LJK.||||
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab III|24|Pasal 10 ayat 1|LJK wajib menyampaikan kepada Otoritas Jasa Keuangan: a. Strategi Anti Fraud sebagaimana dimaksud dalam Pasal 3 dengan mengacu pada Pedoman Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan; dan b. Laporan atau koreksi laporan penerapan Strategi Anti Fraud dengan mengacu pada Pedoman Pengisian Laporan Penerapan Strategi Anti Fraud.|Cukup jelas.||1|a|Strategi Anti Fraud sebagaimana dimaksud dalam Pasal 3 dengan mengacu pada Pedoman Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan; dan
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab III|24|Pasal 10 ayat 1|LJK wajib menyampaikan kepada Otoritas Jasa Keuangan: a. Strategi Anti Fraud sebagaimana dimaksud dalam Pasal 3 dengan mengacu pada Pedoman Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan; dan b. Laporan atau koreksi laporan penerapan Strategi Anti Fraud dengan mengacu pada Pedoman Pengisian Laporan Penerapan Strategi Anti Fraud.|Cukup jelas.||2|b|Laporan atau koreksi laporan penerapan Strategi Anti Fraud dengan mengacu pada Pedoman Pengisian Laporan Penerapan Strategi Anti Fraud.
Peraturan Otoritas Jasa Keuangan Nomor 12 Tahun 2024 tentang Penerapan Strategi Anti Fraud bagi Lembaga Jasa Keuangan|POJK|23 Juli 2024|||Bab III|25|Pasal 10 ayat 2|Dalam hal terdapat kejadian Fraud berdampak signifikan, LJK wajib menyampaikan laporan kejadian Fraud berdampak signifikan kepada Otoritas Jasa Keuangan dengan mengacu pada Pedoman Pengisian Laporan Fraud Berdampak Signifikan.|Laporan Fraud berdampak signifikan memuat kejadian Fraud yang diperkirakan berdampak negatif secara signifikan terhadap LJK dan/atau Konsumen, antara lain: a. pelanggaran signifikan terhadap ketentuan peraturan perundang-undangan yang dilakukan oleh pelaku Fraud; b. kejadian Fraud yang dapat membahayakan kelangsungan usaha LJK; dan/atau c. kejadian Fraud yang berpotensi menjadi perhatian publik atau menurunkan reputasi LJK.||||
